frame,ok,x,y,w,h,score,dt_ms
117,1,1095.00,2218.00,293.00,235.00,,76.891
118,1,1084.00,2221.00,293.00,235.00,,72.540
119,1,1081.00,2220.00,293.00,235.00,,71.721
120,1,1082.00,2221.00,293.00,235.00,,73.021
121,1,1081.00,2220.00,293.00,235.00,,81.652
122,1,1082.00,2219.00,293.00,235.00,,74.680
123,1,1081.00,2220.00,293.00,235.00,,79.304
124,1,1082.00,2221.00,293.00,235.00,,74.008
125,1,1081.00,2222.00,293.00,235.00,,77.098
126,1,1082.00,2223.00,293.00,235.00,,77.822
127,1,1081.00,2222.00,293.00,235.00,,85.562
128,1,1082.00,2221.00,293.00,235.00,,72.354
129,1,1083.00,2220.00,293.00,235.00,,76.351
130,1,1084.00,2219.00,293.00,235.00,,77.769
131,1,1083.00,2216.00,293.00,235.00,,75.310
132,0,1051.00,2192.00,293.00,235.00,,36.891
133,1,1084.00,2221.00,293.00,235.00,,77.715
134,1,1085.00,2220.00,293.00,235.00,,73.174
135,1,1086.00,2221.00,293.00,235.00,,71.548
136,1,1085.00,2220.00,293.00,235.00,,70.580
137,1,1086.00,2219.00,293.00,235.00,,74.476
138,1,1085.00,2218.00,293.00,235.00,,74.522
139,1,1084.00,2217.00,293.00,235.00,,70.871
140,1,1085.00,2218.00,293.00,235.00,,69.968
141,1,1086.00,2219.00,293.00,235.00,,73.090
142,1,1085.00,2218.00,293.00,235.00,,75.165
143,1,1086.00,2221.00,293.00,235.00,,68.788
144,1,1085.00,2218.00,293.00,235.00,,73.864
145,1,1086.00,2219.00,293.00,235.00,,69.081
146,1,1085.00,2218.00,293.00,235.00,,72.274
147,1,1086.00,2217.00,293.00,235.00,,73.875
148,1,1083.00,2216.00,293.00,235.00,,68.294
149,1,1084.00,2217.00,293.00,235.00,,69.330
150,1,1083.00,2216.00,293.00,235.00,,68.813
151,1,1084.00,2217.00,293.00,235.00,,68.992
152,1,1083.00,2218.00,293.00,235.00,,74.639
153,1,1084.00,2219.00,293.00,235.00,,73.001
154,1,1083.00,2216.00,293.00,235.00,,71.246
155,1,1084.00,2215.00,293.00,235.00,,137.394
156,1,1083.00,2214.00,293.00,235.00,,97.176
157,1,1086.00,2215.00,293.00,235.00,,84.501
158,1,1083.00,2216.00,293.00,235.00,,148.785
159,1,1084.00,2217.00,293.00,235.00,,137.721
160,1,1083.00,2214.00,293.00,235.00,,115.145
161,0,1051.00,2192.00,293.00,235.00,,58.660
162,1,1076.00,2215.00,293.00,235.00,,139.229
163,1,1079.00,2214.00,293.00,235.00,,137.043
