frame,ok,x,y,w,h,score,dt_ms
0,1,1051.00,2193.00,293.00,235.00,0.9655120968818665,27.221
1,1,1049.00,2193.00,293.00,235.00,0.9559863805770874,19.667
2,1,1048.00,2193.00,293.00,235.00,0.9481093287467957,24.828
3,1,1048.00,2195.00,293.00,235.00,0.935677170753479,20.916
4,1,1050.00,2197.00,293.00,235.00,0.9165087342262268,23.108
5,1,1050.00,2198.00,293.00,235.00,0.9091556072235107,17.203
6,1,1050.00,2196.00,293.00,235.00,0.8979951739311218,23.861
7,1,1050.00,2197.00,293.00,235.00,0.8938297033309937,21.791
8,1,1049.00,2197.00,293.00,235.00,0.8841060400009155,24.516
9,0,1051.00,2192.00,293.00,235.00,0.40376996994018555,18.123
10,0,1051.00,2192.00,293.00,235.00,0.015888424590229988,15.653
11,1,1056.00,2200.00,278.00,223.00,0.6716580390930176,23.159
12,1,1047.00,2200.00,278.00,223.00,0.9113081693649292,22.239
13,1,1046.00,2199.00,278.00,223.00,0.9147189855575562,16.098
14,1,1046.00,2196.00,278.00,223.00,0.9100112318992615,19.361
15,1,1046.00,2197.00,278.00,223.00,0.9053894877433777,14.496
16,1,1045.00,2198.00,278.00,223.00,0.9050940871238708,19.708
17,1,1045.00,2198.00,278.00,223.00,0.8971800804138184,16.944
18,1,1045.00,2199.00,278.00,223.00,0.8990150094032288,14.930
19,1,1045.00,2201.00,278.00,223.00,0.8938020467758179,17.655
20,1,1044.00,2201.00,278.00,223.00,0.8836992383003235,15.262
21,1,1044.00,2198.00,278.00,223.00,0.8755844831466675,16.435
22,1,1044.00,2200.00,278.00,223.00,0.8725780844688416,14.561
23,1,1044.00,2200.00,278.00,223.00,0.8694990873336792,19.749
24,1,1044.00,2200.00,278.00,223.00,0.8530563712120056,19.975
25,1,1044.00,2202.00,278.00,223.00,0.8599786758422852,16.122
26,1,1044.00,2203.00,278.00,223.00,0.854731023311615,14.644
27,1,1044.00,2202.00,278.00,223.00,0.8537489175796509,16.795
28,1,1044.00,2201.00,278.00,223.00,0.8498275876045227,15.082
29,1,1045.00,2202.00,278.00,223.00,0.8390018939971924,14.921
30,1,1044.00,2202.00,278.00,223.00,0.8353662490844727,19.106
31,1,1044.00,2203.00,278.00,223.00,0.8348597288131714,18.558
32,1,1044.00,2203.00,278.00,223.00,0.8323416113853455,14.792
33,1,1044.00,2205.00,278.00,223.00,0.8392751216888428,14.812
34,1,1044.00,2203.00,278.00,223.00,0.8227607607841492,17.899
35,1,1045.00,2203.00,278.00,223.00,0.8166772127151489,14.640
36,1,1045.00,2204.00,278.00,223.00,0.8313463926315308,16.903
37,1,1046.00,2204.00,278.00,223.00,0.829544723033905,14.698
38,0,1051.00,2192.00,293.00,235.00,0.2844521701335907,16.771
39,0,1051.00,2192.00,293.00,235.00,0.12328291684389114,14.661
40,0,1051.00,2192.00,293.00,235.00,0.33899879455566406,19.721
41,1,1047.00,2206.00,278.00,223.00,0.8834083676338196,14.713
42,1,1048.00,2205.00,278.00,223.00,0.8884057998657227,13.828
43,1,1047.00,2205.00,278.00,223.00,0.8930386304855347,14.045
44,1,1048.00,2207.00,278.00,223.00,0.8966245651245117,19.369
45,1,1048.00,2207.00,278.00,223.00,0.8990156054496765,19.713
46,1,1048.00,2208.00,278.00,223.00,0.8988910913467407,17.312
47,1,1049.00,2208.00,278.00,223.00,0.8993592858314514,14.742
48,1,1050.00,2209.00,278.00,223.00,0.90099036693573,22.001
49,1,1051.00,2208.00,278.00,223.00,0.901518702507019,20.464
50,1,1050.00,2208.00,278.00,223.00,0.9028366804122925,19.850
51,1,1051.00,2209.00,278.00,223.00,0.8973952531814575,22.663
52,1,1077.00,2216.00,250.00,201.00,0.6559349298477173,22.908
53,0,1051.00,2192.00,293.00,235.00,0.16165436804294586,11.916
54,0,1051.00,2192.00,293.00,235.00,0.2143535315990448,12.152
55,0,1051.00,2192.00,293.00,235.00,0.2706340551376343,12.284
56,0,1051.00,2192.00,293.00,235.00,0.1667778193950653,9.085
57,0,1051.00,2192.00,293.00,235.00,0.21039021015167236,12.236
58,1,1078.00,2219.00,225.00,181.00,0.7186766266822815,9.991
59,1,1061.00,2206.00,202.00,163.00,0.5177098512649536,3.670
60,0,1051.00,2192.00,293.00,235.00,-1.0,2.957
61,0,1051.00,2192.00,293.00,235.00,-1.0,1.993
62,0,1051.00,2192.00,293.00,235.00,-1.0,1.929
63,0,1051.00,2192.00,293.00,235.00,-1.0,2.856
64,0,1051.00,2192.00,293.00,235.00,-1.0,1.891
65,0,1051.00,2192.00,293.00,235.00,-1.0,1.931
66,0,1051.00,2192.00,293.00,235.00,-1.0,2.018
67,0,1051.00,2192.00,293.00,235.00,-1.0,2.856
68,0,1051.00,2192.00,293.00,235.00,-1.0,2.972
69,0,1051.00,2192.00,293.00,235.00,-1.0,2.814
70,0,1051.00,2192.00,293.00,235.00,-1.0,1.980
71,0,1051.00,2192.00,293.00,235.00,-1.0,2.866
72,0,1051.00,2192.00,293.00,235.00,-1.0,1.956
73,0,1051.00,2192.00,293.00,235.00,-1.0,1.973
74,0,1051.00,2192.00,293.00,235.00,-1.0,1.909
75,0,1051.00,2192.00,293.00,235.00,-1.0,2.850
76,0,1051.00,2192.00,293.00,235.00,-1.0,2.034
77,0,1051.00,2192.00,293.00,235.00,-1.0,1.928
78,0,1051.00,2192.00,293.00,235.00,-1.0,2.810
79,0,1051.00,2192.00,293.00,235.00,-1.0,2.837
80,0,1051.00,2192.00,293.00,235.00,-1.0,2.949
81,0,1051.00,2192.00,293.00,235.00,-1.0,1.988
82,0,1051.00,2192.00,293.00,235.00,-1.0,2.845
83,0,1051.00,2192.00,293.00,235.00,-1.0,2.853
84,0,1051.00,2192.00,293.00,235.00,-1.0,2.143
85,0,1051.00,2192.00,293.00,235.00,-1.0,2.625
86,0,1051.00,2192.00,293.00,235.00,-1.0,1.914
87,0,1051.00,2192.00,293.00,235.00,-1.0,2.724
88,0,1051.00,2192.00,293.00,235.00,-1.0,2.900
89,0,1051.00,2192.00,293.00,235.00,-1.0,3.160
90,0,1051.00,2192.00,293.00,235.00,-1.0,2.836
91,0,1051.00,2192.00,293.00,235.00,-1.0,2.849
92,0,1051.00,2192.00,293.00,235.00,-1.0,1.785
93,0,1051.00,2192.00,293.00,235.00,-1.0,2.913
94,0,1051.00,2192.00,293.00,235.00,-1.0,1.951
95,0,1051.00,2192.00,293.00,235.00,-1.0,2.194
96,0,1051.00,2192.00,293.00,235.00,-1.0,2.849
97,0,1051.00,2192.00,293.00,235.00,-1.0,3.101
98,0,1051.00,2192.00,293.00,235.00,-1.0,1.956
99,0,1051.00,2192.00,293.00,235.00,-1.0,2.019
100,0,1051.00,2192.00,293.00,235.00,-1.0,1.929
101,0,1051.00,2192.00,293.00,235.00,-1.0,2.845
102,0,1051.00,2192.00,293.00,235.00,-1.0,3.168
103,0,1051.00,2192.00,293.00,235.00,-1.0,2.836
104,0,1051.00,2192.00,293.00,235.00,-1.0,1.971
105,0,1051.00,2192.00,293.00,235.00,-1.0,1.952
106,0,1051.00,2192.00,293.00,235.00,-1.0,1.989
107,0,1051.00,2192.00,293.00,235.00,-1.0,2.060
