frame,ok,x,y,w,h,score,dt_ms
73,1,680.00,582.00,147.00,139.00,,12.565
74,1,681.00,583.00,147.00,139.00,,13.098
75,1,680.00,582.00,147.00,139.00,,12.758
76,1,681.00,583.00,147.00,139.00,,12.928
77,1,680.00,582.00,147.00,139.00,,12.346
78,1,681.00,583.00,147.00,139.00,,13.204
79,1,680.00,584.00,147.00,139.00,,13.342
80,1,681.00,583.00,147.00,139.00,,12.585
81,1,680.00,582.00,147.00,139.00,,14.798
82,1,681.00,583.00,147.00,139.00,,12.820
83,1,680.00,582.00,147.00,139.00,,13.162
84,1,681.00,583.00,147.00,139.00,,13.074
85,1,682.00,582.00,147.00,139.00,,12.490
86,1,683.00,581.00,147.00,139.00,,14.279
87,1,682.00,580.00,147.00,139.00,,16.331
88,1,683.00,581.00,147.00,139.00,,12.450
89,1,682.00,580.00,147.00,139.00,,12.491
90,1,683.00,581.00,147.00,139.00,,13.036
91,1,682.00,580.00,147.00,139.00,,13.944
92,1,683.00,581.00,147.00,139.00,,13.007
93,1,682.00,580.00,147.00,139.00,,14.052
94,1,683.00,581.00,147.00,139.00,,13.043
95,1,682.00,582.00,147.00,139.00,,12.809
96,1,683.00,585.00,147.00,139.00,,12.798
97,1,684.00,586.00,147.00,139.00,,12.383
98,1,685.00,587.00,147.00,139.00,,14.418
99,1,684.00,586.00,147.00,139.00,,12.841
100,1,687.00,587.00,147.00,139.00,,13.090
101,1,686.00,588.00,147.00,139.00,,13.591
102,1,689.00,589.00,147.00,139.00,,13.451
103,1,688.00,588.00,147.00,139.00,,15.732
104,1,689.00,591.00,147.00,139.00,,12.319
105,1,690.00,590.00,147.00,139.00,,14.306
106,1,691.00,591.00,147.00,139.00,,15.566
107,1,688.00,592.00,147.00,139.00,,13.847
108,1,689.00,593.00,147.00,139.00,,12.866
109,1,688.00,594.00,147.00,139.00,,12.566
110,1,691.00,593.00,147.00,139.00,,13.495
111,1,690.00,592.00,147.00,139.00,,13.612
112,1,693.00,593.00,147.00,139.00,,13.468
113,1,694.00,594.00,147.00,139.00,,12.943
114,1,695.00,597.00,147.00,139.00,,13.871
115,1,696.00,598.00,147.00,139.00,,13.390
116,1,699.00,599.00,147.00,139.00,,12.540
117,1,700.00,598.00,147.00,139.00,,12.302
118,1,701.00,599.00,147.00,139.00,,13.308
119,1,702.00,600.00,147.00,139.00,,13.040
120,1,703.00,601.00,147.00,139.00,,12.891
121,1,702.00,600.00,147.00,139.00,,12.586
122,1,703.00,603.00,147.00,139.00,,12.945
123,1,702.00,602.00,147.00,139.00,,12.786
124,1,703.00,603.00,147.00,139.00,,12.823
125,1,702.00,604.00,147.00,139.00,,13.333
126,1,703.00,605.00,147.00,139.00,,12.924
127,1,702.00,604.00,147.00,139.00,,12.917
128,1,705.00,607.00,147.00,139.00,,13.691
129,1,704.00,606.00,147.00,139.00,,12.765
130,1,707.00,609.00,147.00,139.00,,13.497
131,1,708.00,608.00,147.00,139.00,,13.009
132,1,711.00,609.00,147.00,139.00,,12.652
133,1,710.00,610.00,147.00,139.00,,13.138
134,1,713.00,611.00,147.00,139.00,,12.772
135,1,714.00,612.00,147.00,139.00,,12.551
136,1,715.00,613.00,147.00,139.00,,12.957
137,1,716.00,612.00,147.00,139.00,,12.597
138,1,719.00,613.00,147.00,139.00,,14.419
139,1,718.00,614.00,147.00,139.00,,12.732
140,1,719.00,615.00,147.00,139.00,,12.861
141,1,720.00,614.00,147.00,139.00,,13.503
142,1,723.00,615.00,147.00,139.00,,14.323
143,1,724.00,614.00,147.00,139.00,,12.974
144,1,725.00,615.00,147.00,139.00,,13.328
145,1,726.00,614.00,147.00,139.00,,13.059
146,1,727.00,615.00,147.00,139.00,,12.904
147,1,726.00,614.00,147.00,139.00,,12.956
148,1,727.00,615.00,147.00,139.00,,12.581
149,1,728.00,614.00,147.00,139.00,,12.939
150,1,729.00,613.00,147.00,139.00,,13.207
151,1,728.00,614.00,147.00,139.00,,13.363
152,1,731.00,615.00,147.00,139.00,,13.234
153,1,730.00,614.00,147.00,139.00,,13.451
154,1,733.00,615.00,147.00,139.00,,13.178
155,1,732.00,614.00,147.00,139.00,,12.717
156,1,733.00,615.00,147.00,139.00,,13.245
157,1,734.00,614.00,147.00,139.00,,12.672
158,1,735.00,615.00,147.00,139.00,,12.955
159,1,734.00,614.00,147.00,139.00,,13.987
160,1,737.00,615.00,147.00,139.00,,12.360
161,1,736.00,614.00,147.00,139.00,,12.605
162,1,737.00,615.00,147.00,139.00,,14.407
163,1,738.00,614.00,147.00,139.00,,13.325
164,1,739.00,615.00,147.00,139.00,,13.085
165,1,738.00,616.00,147.00,139.00,,12.950
166,1,741.00,617.00,147.00,139.00,,13.055
167,1,740.00,616.00,147.00,139.00,,13.862
168,1,743.00,617.00,147.00,139.00,,13.481
169,1,742.00,616.00,147.00,139.00,,12.243
170,1,743.00,617.00,147.00,139.00,,15.204
171,1,744.00,616.00,147.00,139.00,,13.486
172,1,745.00,617.00,147.00,139.00,,12.783
173,1,744.00,618.00,147.00,139.00,,12.906
174,1,745.00,619.00,147.00,139.00,,13.710
175,1,746.00,618.00,147.00,139.00,,12.828
176,1,747.00,619.00,147.00,139.00,,12.175
177,1,748.00,620.00,147.00,139.00,,12.472
178,1,749.00,621.00,147.00,139.00,,14.026
179,1,748.00,620.00,147.00,139.00,,12.819
180,1,749.00,621.00,147.00,139.00,,12.496
181,1,750.00,622.00,147.00,139.00,,12.983
182,1,751.00,623.00,147.00,139.00,,12.867
183,1,750.00,622.00,147.00,139.00,,13.046
184,1,753.00,623.00,147.00,139.00,,12.817
185,1,752.00,622.00,147.00,139.00,,13.524
186,1,753.00,623.00,147.00,139.00,,12.532
187,1,752.00,624.00,147.00,139.00,,12.454
188,1,755.00,625.00,147.00,139.00,,12.157
189,1,754.00,624.00,147.00,139.00,,12.902
190,1,755.00,625.00,147.00,139.00,,14.658
191,1,754.00,624.00,147.00,139.00,,13.191
192,1,755.00,625.00,147.00,139.00,,12.751
193,1,754.00,624.00,147.00,139.00,,12.432
194,1,755.00,625.00,147.00,139.00,,13.186
195,1,756.00,626.00,147.00,139.00,,13.797
196,1,757.00,627.00,147.00,139.00,,12.015
197,1,756.00,626.00,147.00,139.00,,13.423
198,1,757.00,627.00,147.00,139.00,,14.069
199,1,758.00,628.00,147.00,139.00,,13.376
200,1,759.00,629.00,147.00,139.00,,12.267
201,1,758.00,630.00,147.00,139.00,,13.707
202,1,759.00,631.00,147.00,139.00,,13.674
203,1,758.00,630.00,147.00,139.00,,12.628
204,1,759.00,631.00,147.00,139.00,,13.982
205,1,760.00,632.00,147.00,139.00,,12.632
206,1,759.00,633.00,147.00,139.00,,14.583
207,1,760.00,632.00,147.00,139.00,,12.920
208,1,761.00,633.00,147.00,139.00,,12.412
209,1,760.00,632.00,147.00,139.00,,12.449
210,1,761.00,633.00,147.00,139.00,,15.527
211,1,760.00,634.00,147.00,139.00,,13.948
212,1,761.00,635.00,147.00,139.00,,13.146
213,1,760.00,634.00,147.00,139.00,,13.316
214,1,761.00,637.00,147.00,139.00,,13.638
215,1,762.00,636.00,147.00,139.00,,13.762
216,1,763.00,637.00,147.00,139.00,,13.437
217,1,762.00,638.00,147.00,139.00,,13.571
218,1,763.00,639.00,147.00,139.00,,14.003
219,1,762.00,638.00,147.00,139.00,,13.247
220,1,763.00,639.00,147.00,139.00,,13.610
221,1,764.00,638.00,147.00,139.00,,13.354
222,1,765.00,639.00,147.00,139.00,,14.475
223,1,764.00,640.00,147.00,139.00,,13.364
224,1,765.00,641.00,147.00,139.00,,12.295
225,1,766.00,640.00,147.00,139.00,,12.102
226,1,767.00,641.00,147.00,139.00,,14.867
227,1,766.00,640.00,147.00,139.00,,13.090
228,1,767.00,641.00,147.00,139.00,,13.183
229,1,766.00,640.00,147.00,139.00,,12.325
230,1,767.00,641.00,147.00,139.00,,13.025
231,1,766.00,640.00,147.00,139.00,,12.606
232,1,767.00,641.00,147.00,139.00,,12.485
233,1,766.00,640.00,147.00,139.00,,13.546
234,1,767.00,641.00,147.00,139.00,,13.747
235,1,766.00,640.00,147.00,139.00,,13.497
236,1,767.00,641.00,147.00,139.00,,12.782
237,1,768.00,642.00,147.00,139.00,,12.624
238,1,769.00,643.00,147.00,139.00,,12.946
239,1,770.00,644.00,147.00,139.00,,12.764
240,1,771.00,645.00,147.00,139.00,,13.414
241,1,772.00,646.00,147.00,139.00,,12.615
242,1,773.00,647.00,147.00,139.00,,12.756
243,1,774.00,648.00,147.00,139.00,,12.446
244,1,777.00,651.00,147.00,139.00,,13.228
245,1,776.00,652.00,147.00,139.00,,14.965
246,1,777.00,655.00,147.00,139.00,,13.532
247,1,778.00,656.00,147.00,139.00,,13.369
248,1,779.00,659.00,147.00,139.00,,13.126
249,1,780.00,660.00,147.00,139.00,,14.937
250,1,781.00,661.00,147.00,139.00,,12.938
251,1,780.00,662.00,147.00,139.00,,14.323
252,1,783.00,663.00,147.00,139.00,,13.533
253,1,782.00,664.00,147.00,139.00,,13.825
254,1,783.00,665.00,147.00,139.00,,13.405
255,1,782.00,666.00,147.00,139.00,,13.365
256,1,785.00,667.00,147.00,139.00,,15.254
257,1,784.00,668.00,147.00,139.00,,15.046
258,1,785.00,669.00,147.00,139.00,,14.534
259,1,784.00,670.00,147.00,139.00,,14.189
260,1,787.00,673.00,147.00,139.00,,13.670
261,1,786.00,674.00,147.00,139.00,,14.526
262,1,789.00,675.00,147.00,139.00,,14.335
263,1,790.00,676.00,147.00,139.00,,14.262
264,1,791.00,679.00,147.00,139.00,,14.219
265,1,792.00,680.00,147.00,139.00,,14.116
266,1,795.00,681.00,147.00,139.00,,13.846
267,1,794.00,682.00,147.00,139.00,,14.260
268,1,797.00,683.00,147.00,139.00,,14.377
269,1,796.00,682.00,147.00,139.00,,16.469
270,1,799.00,683.00,147.00,139.00,,15.540
271,1,798.00,684.00,147.00,139.00,,15.611
272,1,801.00,685.00,147.00,139.00,,14.589
273,1,802.00,684.00,147.00,139.00,,15.882
274,1,805.00,685.00,147.00,139.00,,13.286
275,1,804.00,684.00,147.00,139.00,,15.114
276,1,805.00,685.00,147.00,139.00,,14.883
277,1,806.00,684.00,147.00,139.00,,16.008
278,1,807.00,685.00,147.00,139.00,,13.797
279,1,806.00,686.00,147.00,139.00,,13.651
280,1,809.00,685.00,147.00,139.00,,13.821
281,1,808.00,684.00,147.00,139.00,,15.654
282,1,809.00,685.00,147.00,139.00,,14.268
283,1,810.00,684.00,147.00,139.00,,14.171
284,1,811.00,685.00,147.00,139.00,,13.693
285,1,812.00,684.00,147.00,139.00,,15.810
286,1,813.00,685.00,147.00,139.00,,13.895
287,1,814.00,684.00,147.00,139.00,,13.373
288,1,815.00,685.00,147.00,139.00,,13.726
289,1,814.00,684.00,147.00,139.00,,14.579
290,1,817.00,683.00,147.00,139.00,,12.624
291,1,816.00,682.00,147.00,139.00,,12.410
292,1,819.00,683.00,147.00,139.00,,13.212
293,1,820.00,682.00,147.00,139.00,,15.041
294,1,823.00,683.00,147.00,139.00,,13.630
295,1,824.00,682.00,147.00,139.00,,13.391
296,1,827.00,681.00,147.00,139.00,,13.353
297,1,828.00,680.00,147.00,139.00,,12.730
298,1,829.00,681.00,147.00,139.00,,14.410
299,1,830.00,680.00,147.00,139.00,,12.896
300,1,831.00,679.00,147.00,139.00,,13.778
301,1,832.00,678.00,147.00,139.00,,14.825
302,1,833.00,679.00,147.00,139.00,,13.920
303,1,834.00,678.00,147.00,139.00,,13.153
304,1,837.00,677.00,147.00,139.00,,14.006
305,1,838.00,676.00,147.00,139.00,,13.953
306,1,841.00,677.00,147.00,139.00,,13.465
307,1,840.00,676.00,147.00,139.00,,12.685
308,1,843.00,675.00,147.00,139.00,,18.927
309,1,844.00,674.00,147.00,139.00,,18.639
310,1,845.00,673.00,147.00,139.00,,20.978
311,1,846.00,672.00,147.00,139.00,,15.744
312,1,847.00,673.00,147.00,139.00,,17.576
313,1,846.00,672.00,147.00,139.00,,20.723
314,1,849.00,673.00,147.00,139.00,,24.127
315,1,848.00,672.00,147.00,139.00,,18.104
316,1,849.00,671.00,147.00,139.00,,16.186
317,1,850.00,670.00,147.00,139.00,,17.923
318,1,851.00,671.00,147.00,139.00,,19.688
319,1,850.00,670.00,147.00,139.00,,16.345
320,1,853.00,671.00,147.00,139.00,,17.758
321,1,852.00,670.00,147.00,139.00,,16.177
322,1,853.00,671.00,147.00,139.00,,15.016
323,1,852.00,668.00,147.00,139.00,,13.333
324,1,853.00,669.00,147.00,139.00,,12.862
325,1,854.00,668.00,147.00,139.00,,13.898
326,1,855.00,669.00,147.00,139.00,,13.658
327,1,854.00,668.00,147.00,139.00,,13.318
328,1,855.00,669.00,147.00,139.00,,13.610
329,1,854.00,668.00,147.00,139.00,,13.599
330,1,855.00,669.00,147.00,139.00,,13.631
331,1,854.00,668.00,147.00,139.00,,13.567
332,1,855.00,669.00,147.00,139.00,,13.466
333,1,856.00,668.00,147.00,139.00,,12.727
334,1,857.00,669.00,147.00,139.00,,13.749
335,1,856.00,668.00,147.00,139.00,,11.911
336,1,857.00,669.00,147.00,139.00,,13.257
337,1,856.00,668.00,147.00,139.00,,13.490
338,1,859.00,669.00,147.00,139.00,,13.136
339,1,858.00,668.00,147.00,139.00,,12.140
340,1,859.00,669.00,147.00,139.00,,12.605
341,1,858.00,668.00,147.00,139.00,,13.883
342,1,859.00,669.00,147.00,139.00,,12.982
343,1,858.00,668.00,147.00,139.00,,11.792
344,1,859.00,669.00,147.00,139.00,,12.557
345,1,858.00,668.00,147.00,139.00,,15.687
346,1,859.00,669.00,147.00,139.00,,13.833
347,1,858.00,668.00,147.00,139.00,,12.761
348,1,861.00,669.00,147.00,139.00,,12.802
349,1,860.00,670.00,147.00,139.00,,13.762
350,1,861.00,671.00,147.00,139.00,,13.232
351,1,858.00,670.00,147.00,139.00,,12.908
352,1,859.00,671.00,147.00,139.00,,12.980
353,1,858.00,670.00,147.00,139.00,,13.506
354,1,859.00,671.00,147.00,139.00,,12.887
355,1,858.00,670.00,147.00,139.00,,12.884
356,1,859.00,671.00,147.00,139.00,,12.759
357,1,858.00,670.00,147.00,139.00,,14.135
358,1,859.00,671.00,147.00,139.00,,13.455
359,1,858.00,670.00,147.00,139.00,,13.355
360,1,859.00,671.00,147.00,139.00,,12.936
361,1,858.00,668.00,147.00,139.00,,13.417
362,1,859.00,665.00,147.00,139.00,,13.349
363,1,856.00,658.00,147.00,139.00,,12.870
364,1,855.00,649.00,147.00,139.00,,12.827
365,1,854.00,632.00,147.00,139.00,,14.929
366,1,855.00,613.00,147.00,139.00,,13.214
367,1,854.00,596.00,147.00,139.00,,14.122
368,1,857.00,587.00,147.00,139.00,,12.663
369,1,858.00,580.00,147.00,139.00,,13.786
370,1,863.00,575.00,147.00,139.00,,12.847
371,0,685.00,587.00,147.00,139.00,,5.967
372,0,685.00,587.00,147.00,139.00,,6.171
373,0,685.00,587.00,147.00,139.00,,6.721
374,0,685.00,587.00,147.00,139.00,,7.041
375,0,685.00,587.00,147.00,139.00,,6.153
376,0,685.00,587.00,147.00,139.00,,6.156
377,0,685.00,587.00,147.00,139.00,,8.284
378,0,685.00,587.00,147.00,139.00,,6.844
379,0,685.00,587.00,147.00,139.00,,6.047
380,0,685.00,587.00,147.00,139.00,,6.762
381,0,685.00,587.00,147.00,139.00,,7.941
382,0,685.00,587.00,147.00,139.00,,6.569
383,0,685.00,587.00,147.00,139.00,,5.992
384,0,685.00,587.00,147.00,139.00,,6.711
385,0,685.00,587.00,147.00,139.00,,6.495
386,0,685.00,587.00,147.00,139.00,,6.623
387,0,685.00,587.00,147.00,139.00,,6.295
388,0,685.00,587.00,147.00,139.00,,6.545
389,0,685.00,587.00,147.00,139.00,,6.371
390,0,685.00,587.00,147.00,139.00,,6.664
391,0,685.00,587.00,147.00,139.00,,6.460
392,0,685.00,587.00,147.00,139.00,,6.509
393,0,685.00,587.00,147.00,139.00,,6.428
394,0,685.00,587.00,147.00,139.00,,6.718
395,0,685.00,587.00,147.00,139.00,,6.526
396,0,685.00,587.00,147.00,139.00,,6.294
397,0,685.00,587.00,147.00,139.00,,6.537
398,0,685.00,587.00,147.00,139.00,,6.943
399,0,685.00,587.00,147.00,139.00,,6.383
400,0,685.00,587.00,147.00,139.00,,6.335
401,0,685.00,587.00,147.00,139.00,,6.708
402,0,685.00,587.00,147.00,139.00,,6.278
403,0,685.00,587.00,147.00,139.00,,5.620
404,0,685.00,587.00,147.00,139.00,,6.082
405,0,685.00,587.00,147.00,139.00,,5.617
406,0,685.00,587.00,147.00,139.00,,6.058
407,0,685.00,587.00,147.00,139.00,,5.953
