frame,ok,x,y,w,h,score,dt_ms
98,1,1204.00,806.00,70.00,28.00,,183.561
99,1,1196.00,804.00,70.00,28.00,,219.880
100,1,1191.00,804.00,69.00,28.00,,199.146
101,1,1184.00,804.00,68.00,27.00,,182.523
102,1,1177.00,801.00,68.00,27.00,,208.495
103,1,1171.00,801.00,68.00,27.00,,212.521
104,1,1166.00,801.00,66.00,27.00,,194.962
105,1,1160.00,800.00,66.00,27.00,,166.321
106,1,1154.00,800.00,65.00,26.00,,172.031
107,1,1148.00,799.00,65.00,26.00,,183.372
108,1,1142.00,798.00,65.00,26.00,,173.112
109,1,1136.00,798.00,64.00,26.00,,197.760
110,1,1130.00,796.00,63.00,25.00,,170.574
111,1,1125.00,797.00,61.00,25.00,,169.481
112,1,1120.00,796.00,60.00,24.00,,162.142
113,1,1114.00,794.00,60.00,24.00,,162.371
114,1,1107.00,793.00,60.00,24.00,,156.695
115,1,1102.00,792.00,60.00,24.00,,197.323
116,1,1097.00,791.00,60.00,24.00,,166.960
117,1,1091.00,791.00,60.00,24.00,,159.161
118,1,1087.00,791.00,59.00,24.00,,164.624
119,1,1081.00,790.00,59.00,24.00,,175.687
120,1,1077.00,789.00,58.00,23.00,,174.531
121,1,1071.00,787.00,58.00,23.00,,183.946
122,1,1065.00,787.00,58.00,23.00,,167.755
123,1,1060.00,787.00,58.00,23.00,,177.968
124,1,1055.00,786.00,58.00,23.00,,176.224
125,1,1050.00,785.00,58.00,23.00,,173.065
126,1,1046.00,785.00,57.00,23.00,,171.378
127,1,1041.00,785.00,57.00,23.00,,180.508
128,1,1036.00,784.00,57.00,23.00,,173.646
129,1,1031.00,783.00,57.00,23.00,,175.676
130,1,1027.00,783.00,56.00,22.00,,184.004
131,1,1022.00,781.00,56.00,22.00,,183.926
132,1,1018.00,781.00,56.00,22.00,,180.636
133,1,1013.00,780.00,56.00,22.00,,186.428
134,1,1008.00,779.00,56.00,22.00,,176.020
135,1,1004.00,779.00,56.00,22.00,,178.680
136,1,999.00,778.00,56.00,22.00,,177.256
137,1,995.00,777.00,56.00,22.00,,167.234
138,1,990.00,777.00,56.00,22.00,,159.102
139,1,986.00,776.00,56.00,22.00,,180.871
140,1,981.00,775.00,56.00,22.00,,164.761
141,1,976.00,774.00,56.00,22.00,,165.165
142,1,972.00,774.00,56.00,22.00,,159.680
143,1,969.00,774.00,56.00,22.00,,196.410
144,1,965.00,773.00,56.00,22.00,,165.457
145,1,960.00,773.00,56.00,22.00,,187.074
146,1,956.00,772.00,56.00,22.00,,166.492
147,1,951.00,771.00,56.00,22.00,,193.954
148,1,948.00,771.00,56.00,22.00,,168.292
149,1,944.00,770.00,56.00,22.00,,172.197
150,1,939.00,769.00,56.00,22.00,,159.797
151,1,934.00,767.00,56.00,22.00,,176.207
152,1,930.00,768.00,56.00,22.00,,164.488
153,1,927.00,767.00,56.00,22.00,,168.891
154,1,923.00,767.00,56.00,22.00,,166.965
155,1,923.00,766.00,56.00,22.00,,186.087
156,1,888.00,772.00,56.00,22.00,,166.030
157,1,888.00,772.00,56.00,22.00,,170.708
158,1,890.00,773.00,56.00,22.00,,158.184
159,1,890.00,773.00,56.00,22.00,,184.317
160,1,889.00,772.00,56.00,22.00,,167.073
161,1,889.00,772.00,56.00,22.00,,167.031
162,1,890.00,772.00,56.00,22.00,,171.595
163,1,890.00,773.00,56.00,22.00,,175.459
164,1,890.00,773.00,56.00,22.00,,170.361
165,1,891.00,773.00,56.00,22.00,,162.855
166,1,891.00,772.00,56.00,22.00,,158.958
167,1,891.00,772.00,56.00,22.00,,175.223
168,1,891.00,772.00,56.00,22.00,,167.879
169,1,892.00,771.00,56.00,22.00,,169.685
170,1,892.00,771.00,56.00,22.00,,164.045
171,1,891.00,772.00,56.00,22.00,,184.501
172,1,891.00,773.00,57.00,23.00,,166.823
173,1,892.00,773.00,56.00,22.00,,163.864
174,1,892.00,772.00,56.00,22.00,,171.674
175,1,892.00,772.00,57.00,23.00,,182.227
176,1,894.00,772.00,56.00,22.00,,179.466
177,1,893.00,771.00,57.00,23.00,,171.356
178,1,893.00,772.00,58.00,23.00,,167.530
179,1,894.00,773.00,57.00,23.00,,184.152
180,1,895.00,773.00,54.00,22.00,,167.477
181,1,895.00,774.00,54.00,22.00,,170.210
182,1,895.00,774.00,54.00,22.00,,175.440
183,1,895.00,773.00,57.00,23.00,,190.324
184,1,895.00,773.00,59.00,24.00,,172.063
185,1,895.00,773.00,57.00,23.00,,170.569
186,1,896.00,774.00,56.00,22.00,,169.259
187,1,897.00,773.00,54.00,22.00,,179.134
188,1,897.00,773.00,54.00,22.00,,173.507
189,1,897.00,773.00,54.00,22.00,,167.170
190,1,897.00,773.00,54.00,22.00,,169.037
191,1,897.00,773.00,56.00,22.00,,188.774
192,1,898.00,773.00,54.00,22.00,,180.825
193,1,898.00,773.00,56.00,22.00,,180.188
194,1,897.00,773.00,57.00,23.00,,165.727
195,1,899.00,773.00,56.00,22.00,,185.665
196,1,897.00,772.00,57.00,23.00,,168.838
197,1,899.00,774.00,56.00,22.00,,166.587
198,1,898.00,772.00,57.00,23.00,,167.123
199,1,899.00,774.00,56.00,22.00,,168.882
200,1,900.00,774.00,54.00,22.00,,169.168
201,1,900.00,773.00,56.00,22.00,,167.972
202,1,901.00,774.00,54.00,22.00,,172.013
203,1,901.00,773.00,54.00,22.00,,199.203
204,1,901.00,774.00,56.00,22.00,,176.351
205,1,902.00,774.00,54.00,22.00,,172.782
206,1,902.00,774.00,54.00,22.00,,174.941
207,1,902.00,774.00,54.00,22.00,,174.738
208,1,902.00,774.00,56.00,22.00,,169.925
209,1,903.00,774.00,56.00,22.00,,173.495
210,1,903.00,774.00,54.00,22.00,,170.954
211,1,903.00,774.00,54.00,22.00,,198.209
212,1,903.00,773.00,56.00,22.00,,198.542
213,1,902.00,773.00,57.00,23.00,,185.239
214,1,904.00,774.00,56.00,22.00,,175.947
215,1,904.00,774.00,54.00,22.00,,162.730
216,1,904.00,774.00,56.00,22.00,,180.151
217,1,903.00,773.00,57.00,23.00,,156.466
218,1,905.00,774.00,56.00,22.00,,166.222
219,1,905.00,774.00,56.00,22.00,,162.766
220,1,906.00,774.00,54.00,22.00,,170.538
221,1,905.00,774.00,56.00,22.00,,154.404
222,1,906.00,774.00,56.00,22.00,,161.914
223,1,905.00,773.00,57.00,23.00,,171.046
224,1,907.00,774.00,56.00,22.00,,177.287
225,1,906.00,774.00,56.00,22.00,,158.406
226,1,906.00,774.00,57.00,23.00,,168.976
227,1,908.00,775.00,54.00,22.00,,190.633
228,1,907.00,774.00,56.00,22.00,,173.294
229,1,908.00,774.00,56.00,22.00,,160.352
230,1,908.00,774.00,56.00,22.00,,166.504
231,1,907.00,774.00,57.00,23.00,,168.470
232,1,909.00,775.00,56.00,22.00,,173.826
233,1,909.00,775.00,56.00,22.00,,165.830
234,1,909.00,774.00,54.00,22.00,,166.543
235,1,909.00,774.00,56.00,22.00,,176.601
236,1,909.00,774.00,57.00,23.00,,195.515
237,1,910.00,774.00,56.00,22.00,,201.471
238,1,910.00,774.00,56.00,22.00,,180.248
239,1,909.00,774.00,56.00,22.00,,186.140
240,1,910.00,774.00,56.00,22.00,,175.049
241,1,910.00,774.00,56.00,22.00,,169.950
242,1,911.00,774.00,56.00,22.00,,184.231
243,1,910.00,774.00,56.00,22.00,,166.388
244,1,911.00,774.00,56.00,22.00,,201.097
245,1,911.00,774.00,57.00,23.00,,180.169
246,1,913.00,774.00,56.00,22.00,,175.516
247,1,912.00,774.00,56.00,22.00,,172.402
248,1,912.00,774.00,56.00,22.00,,172.177
249,1,912.00,774.00,57.00,23.00,,203.909
250,1,914.00,775.00,54.00,22.00,,167.966
251,1,913.00,774.00,56.00,22.00,,170.372
252,1,914.00,775.00,54.00,22.00,,167.215
253,1,913.00,774.00,56.00,22.00,,175.538
254,1,913.00,774.00,57.00,23.00,,176.127
255,1,916.00,775.00,52.00,21.00,,162.277
256,1,915.00,775.00,54.00,22.00,,166.362
257,1,915.00,775.00,53.00,21.00,,180.777
258,1,915.00,775.00,53.00,21.00,,176.064
259,1,915.00,775.00,54.00,22.00,,164.116
260,1,915.00,775.00,56.00,22.00,,165.273
261,1,915.00,775.00,56.00,22.00,,180.631
262,1,914.00,775.00,57.00,23.00,,176.394
263,1,918.00,776.00,52.00,21.00,,165.355
264,1,915.00,774.00,56.00,22.00,,161.999
265,1,915.00,774.00,56.00,22.00,,196.775
266,1,914.00,774.00,58.00,23.00,,175.400
267,1,917.00,775.00,53.00,21.00,,166.610
268,1,916.00,775.00,56.00,22.00,,169.278
269,1,917.00,774.00,54.00,22.00,,184.134
270,1,915.00,774.00,57.00,23.00,,176.088
271,1,918.00,775.00,54.00,22.00,,167.877
272,1,916.00,775.00,56.00,22.00,,162.743
273,1,917.00,775.00,56.00,22.00,,185.917
274,1,915.00,773.00,59.00,24.00,,167.878
275,1,916.00,773.00,60.00,24.00,,157.510
276,1,916.00,774.00,57.00,23.00,,161.520
277,1,915.00,775.00,58.00,23.00,,186.641
278,1,917.00,775.00,56.00,22.00,,176.658
279,1,917.00,776.00,56.00,22.00,,170.720
280,1,919.00,777.00,53.00,21.00,,166.312
281,1,919.00,777.00,52.00,21.00,,179.885
282,1,919.00,776.00,51.00,21.00,,181.223
283,1,920.00,775.00,51.00,21.00,,175.825
284,1,917.00,775.00,56.00,22.00,,170.907
285,1,918.00,775.00,53.00,21.00,,172.675
286,1,917.00,775.00,56.00,22.00,,178.776
287,1,918.00,776.00,53.00,21.00,,177.283
288,1,918.00,776.00,54.00,22.00,,171.083
289,1,918.00,776.00,54.00,22.00,,197.155
290,1,917.00,775.00,54.00,22.00,,175.319
291,1,917.00,775.00,56.00,22.00,,170.509
292,1,917.00,775.00,56.00,22.00,,174.450
293,1,917.00,775.00,56.00,22.00,,191.101
294,1,917.00,775.00,56.00,22.00,,180.363
295,1,917.00,774.00,56.00,22.00,,166.062
296,1,917.00,774.00,56.00,22.00,,166.233
297,1,920.00,775.00,51.00,21.00,,189.674
298,1,918.00,776.00,54.00,22.00,,193.493
299,1,918.00,776.00,53.00,21.00,,174.647
300,1,917.00,776.00,56.00,22.00,,160.188
301,1,917.00,776.00,56.00,22.00,,173.699
302,1,918.00,776.00,54.00,22.00,,167.536
303,1,918.00,775.00,54.00,22.00,,167.402
304,1,917.00,775.00,56.00,22.00,,163.617
305,1,916.00,775.00,57.00,23.00,,177.811
306,1,918.00,776.00,54.00,22.00,,163.296
307,1,917.00,775.00,56.00,22.00,,173.883
308,1,918.00,775.00,54.00,22.00,,166.729
309,1,917.00,776.00,56.00,22.00,,176.233
310,1,917.00,776.00,56.00,22.00,,178.623
311,1,919.00,776.00,52.00,21.00,,167.665
312,1,917.00,776.00,56.00,22.00,,166.622
313,1,917.00,776.00,56.00,22.00,,185.161
314,1,917.00,776.00,56.00,22.00,,170.342
315,1,917.00,776.00,56.00,22.00,,164.892
316,1,917.00,776.00,56.00,22.00,,168.110
317,1,917.00,776.00,54.00,22.00,,174.129
318,1,917.00,776.00,54.00,22.00,,171.863
319,1,916.00,776.00,56.00,22.00,,167.570
320,1,917.00,776.00,56.00,22.00,,167.480
321,1,917.00,776.00,56.00,22.00,,172.264
322,1,918.00,777.00,54.00,22.00,,172.058
323,1,917.00,776.00,56.00,22.00,,169.737
324,1,917.00,776.00,56.00,22.00,,170.430
325,1,919.00,777.00,52.00,21.00,,195.299
326,1,917.00,777.00,54.00,22.00,,176.473
327,1,917.00,777.00,56.00,22.00,,166.734
328,1,918.00,778.00,53.00,21.00,,164.362
329,1,917.00,777.00,54.00,22.00,,186.614
330,1,917.00,776.00,54.00,22.00,,166.440
331,1,916.00,776.00,56.00,22.00,,168.732
332,1,916.00,776.00,57.00,23.00,,199.538
333,1,918.00,777.00,53.00,21.00,,197.486
334,1,919.00,777.00,52.00,21.00,,184.668
335,1,917.00,776.00,56.00,22.00,,168.205
336,1,916.00,777.00,57.00,23.00,,204.138
337,1,917.00,778.00,57.00,23.00,,266.683
338,1,918.00,778.00,54.00,22.00,,182.822
339,1,919.00,777.00,53.00,21.00,,179.131
340,1,919.00,778.00,53.00,21.00,,228.215
341,1,918.00,777.00,57.00,23.00,,182.994
342,1,919.00,778.00,53.00,21.00,,175.056
343,1,920.00,778.00,52.00,21.00,,166.544
344,1,919.00,778.00,52.00,21.00,,163.057
345,1,919.00,778.00,52.00,21.00,,189.403
346,1,918.00,777.00,54.00,22.00,,167.050
347,1,918.00,777.00,54.00,22.00,,157.023
348,1,917.00,777.00,57.00,23.00,,163.837
349,1,919.00,778.00,54.00,22.00,,175.604
350,1,918.00,778.00,54.00,22.00,,185.907
351,1,918.00,777.00,54.00,22.00,,175.458
352,1,918.00,777.00,54.00,22.00,,166.935
353,1,916.00,777.00,58.00,23.00,,189.371
354,1,918.00,778.00,54.00,22.00,,196.822
355,1,918.00,778.00,54.00,22.00,,167.134
356,1,918.00,778.00,54.00,22.00,,179.936
357,1,916.00,777.00,58.00,23.00,,174.197
358,1,918.00,778.00,56.00,22.00,,187.524
359,1,918.00,777.00,54.00,22.00,,165.533
360,1,918.00,777.00,54.00,22.00,,163.644
361,1,917.00,777.00,57.00,23.00,,177.527
362,1,919.00,778.00,54.00,22.00,,165.457
363,1,919.00,778.00,53.00,21.00,,170.866
364,1,919.00,778.00,53.00,21.00,,99.898
365,1,919.00,778.00,53.00,21.00,,99.776
366,1,918.00,778.00,54.00,22.00,,98.340
367,1,918.00,778.00,53.00,21.00,,102.883
368,1,918.00,778.00,54.00,22.00,,104.503
369,1,919.00,778.00,53.00,21.00,,112.740
370,1,919.00,778.00,53.00,21.00,,95.167
371,1,919.00,779.00,53.00,21.00,,104.323
372,1,919.00,779.00,53.00,21.00,,114.326
373,1,918.00,779.00,54.00,22.00,,125.335
374,1,919.00,779.00,53.00,21.00,,98.028
375,1,919.00,778.00,53.00,21.00,,104.467
376,1,919.00,778.00,53.00,21.00,,102.965
377,1,920.00,778.00,53.00,21.00,,117.545
378,1,919.00,779.00,53.00,21.00,,103.842
379,1,918.00,778.00,56.00,22.00,,120.403
380,1,918.00,778.00,54.00,22.00,,143.314
381,1,919.00,777.00,54.00,22.00,,87.652
382,1,920.00,778.00,53.00,21.00,,95.751
383,1,919.00,778.00,54.00,22.00,,95.921
384,1,918.00,778.00,56.00,22.00,,92.965
385,1,919.00,778.00,53.00,21.00,,98.354
386,1,920.00,779.00,52.00,21.00,,84.461
387,1,919.00,778.00,54.00,22.00,,84.941
388,1,920.00,778.00,52.00,21.00,,89.089
389,1,919.00,777.00,54.00,22.00,,112.799
390,1,920.00,778.00,53.00,21.00,,119.117
391,1,920.00,778.00,53.00,21.00,,130.425
392,1,918.00,778.00,56.00,22.00,,114.274
393,1,918.00,778.00,56.00,22.00,,96.717
394,1,919.00,778.00,54.00,22.00,,91.814
395,1,917.00,777.00,58.00,23.00,,108.037
396,1,916.00,778.00,59.00,24.00,,96.061
397,1,919.00,779.00,54.00,22.00,,116.867
398,1,919.00,778.00,54.00,22.00,,102.096
399,1,918.00,778.00,56.00,22.00,,96.422
400,1,917.00,778.00,57.00,23.00,,102.587
401,1,919.00,779.00,54.00,22.00,,117.516
402,1,918.00,778.00,56.00,22.00,,90.552
403,1,918.00,778.00,56.00,22.00,,87.711
404,1,919.00,778.00,54.00,22.00,,81.794
405,1,918.00,778.00,56.00,22.00,,89.370
406,1,918.00,779.00,56.00,22.00,,92.239
407,1,918.00,778.00,56.00,22.00,,84.199
408,1,919.00,779.00,53.00,21.00,,83.392
409,1,918.00,779.00,56.00,22.00,,100.936
410,1,918.00,779.00,56.00,22.00,,100.783
411,1,918.00,779.00,56.00,22.00,,86.519
412,1,918.00,779.00,56.00,22.00,,93.015
413,1,918.00,778.00,56.00,22.00,,93.839
414,1,918.00,778.00,56.00,22.00,,83.657
415,1,918.00,778.00,56.00,22.00,,96.677
416,1,920.00,779.00,52.00,21.00,,119.914
417,1,918.00,779.00,54.00,22.00,,124.225
418,1,918.00,778.00,56.00,22.00,,97.136
419,1,919.00,779.00,53.00,21.00,,103.730
420,1,918.00,778.00,56.00,22.00,,87.951
421,1,918.00,778.00,57.00,23.00,,92.449
422,1,919.00,779.00,56.00,22.00,,92.762
423,1,918.00,779.00,56.00,22.00,,113.470
424,1,918.00,778.00,56.00,22.00,,139.359
425,1,918.00,778.00,56.00,22.00,,138.163
426,1,917.00,778.00,57.00,23.00,,95.942
427,1,920.00,779.00,52.00,21.00,,98.134
428,1,918.00,778.00,56.00,22.00,,118.260
429,1,919.00,779.00,53.00,21.00,,109.460
430,1,920.00,779.00,53.00,21.00,,101.151
431,1,920.00,779.00,53.00,21.00,,101.204
432,1,920.00,779.00,53.00,21.00,,96.600
433,1,923.00,780.00,49.00,20.00,,126.763
434,1,921.00,779.00,52.00,21.00,,84.779
435,1,921.00,778.00,52.00,21.00,,84.030
436,1,920.00,778.00,53.00,21.00,,90.243
437,1,920.00,779.00,53.00,21.00,,101.504
438,1,920.00,780.00,52.00,21.00,,99.424
439,1,918.00,779.00,56.00,22.00,,85.650
440,1,919.00,779.00,54.00,22.00,,85.652
441,1,917.00,778.00,57.00,23.00,,98.748
442,1,919.00,779.00,54.00,22.00,,88.545
443,1,917.00,779.00,57.00,23.00,,93.232
444,1,919.00,779.00,56.00,22.00,,123.753
445,1,919.00,779.00,56.00,22.00,,150.082
446,1,917.00,779.00,58.00,23.00,,125.559
447,1,918.00,778.00,57.00,23.00,,95.732
448,1,919.00,779.00,56.00,22.00,,100.095
449,1,919.00,779.00,54.00,22.00,,115.892
450,1,917.00,778.00,58.00,23.00,,106.779
451,1,919.00,780.00,54.00,22.00,,133.701
452,1,919.00,780.00,53.00,21.00,,122.993
453,1,920.00,780.00,52.00,21.00,,86.281
454,1,920.00,780.00,52.00,21.00,,91.479
455,1,919.00,781.00,53.00,21.00,,90.950
456,1,920.00,781.00,53.00,21.00,,98.267
457,1,920.00,781.00,52.00,21.00,,106.138
458,1,920.00,780.00,52.00,21.00,,105.432
459,1,920.00,780.00,52.00,21.00,,88.829
460,1,921.00,782.00,52.00,21.00,,101.040
461,1,921.00,782.00,52.00,21.00,,122.661
462,1,919.00,781.00,53.00,21.00,,121.793
463,1,919.00,782.00,53.00,21.00,,103.866
464,1,919.00,782.00,53.00,21.00,,97.253
465,1,920.00,782.00,53.00,21.00,,98.494
466,1,920.00,782.00,53.00,21.00,,96.351
467,1,920.00,782.00,53.00,21.00,,107.938
468,1,920.00,782.00,53.00,21.00,,131.272
469,1,921.00,783.00,51.00,21.00,,134.268
470,1,919.00,781.00,54.00,22.00,,95.716
471,1,920.00,782.00,53.00,21.00,,93.519
472,1,920.00,782.00,53.00,21.00,,101.562
473,1,920.00,782.00,53.00,21.00,,109.429
474,1,920.00,783.00,53.00,21.00,,94.185
475,1,920.00,783.00,53.00,21.00,,87.786
476,1,922.00,783.00,51.00,21.00,,92.937
477,1,920.00,782.00,52.00,21.00,,93.422
478,1,918.00,782.00,56.00,22.00,,93.725
479,1,919.00,782.00,56.00,22.00,,93.078
480,1,916.00,781.00,59.00,24.00,,87.510
481,1,918.00,782.00,58.00,23.00,,109.888
482,1,918.00,782.00,57.00,23.00,,99.042
483,1,918.00,782.00,57.00,23.00,,91.275
484,1,919.00,783.00,56.00,22.00,,106.947
485,1,918.00,782.00,56.00,22.00,,125.291
486,1,918.00,782.00,56.00,22.00,,97.395
487,1,918.00,782.00,56.00,22.00,,97.518
488,1,919.00,782.00,54.00,22.00,,117.445
489,1,918.00,783.00,54.00,22.00,,99.849
490,1,918.00,782.00,56.00,22.00,,95.316
491,1,917.00,783.00,56.00,22.00,,119.418
492,1,917.00,783.00,56.00,22.00,,134.568
493,1,918.00,783.00,56.00,22.00,,152.408
494,1,918.00,783.00,56.00,22.00,,121.524
495,1,918.00,783.00,56.00,22.00,,90.003
496,1,917.00,782.00,57.00,23.00,,99.186
497,1,919.00,784.00,53.00,21.00,,108.481
498,1,918.00,783.00,56.00,22.00,,107.626
499,1,919.00,784.00,53.00,21.00,,101.753
500,1,918.00,783.00,56.00,22.00,,110.359
501,1,919.00,784.00,53.00,21.00,,102.501
502,1,918.00,783.00,56.00,22.00,,109.973
503,1,918.00,783.00,56.00,22.00,,131.967
504,1,920.00,784.00,53.00,21.00,,105.686
505,1,920.00,784.00,52.00,21.00,,109.695
506,1,918.00,783.00,56.00,22.00,,122.132
507,1,918.00,783.00,56.00,22.00,,141.071
508,1,918.00,783.00,56.00,22.00,,91.524
509,1,920.00,784.00,53.00,21.00,,100.818
510,1,920.00,785.00,52.00,21.00,,131.403
511,1,919.00,784.00,53.00,21.00,,131.409
512,1,919.00,784.00,54.00,22.00,,104.120
513,1,918.00,783.00,56.00,22.00,,117.431
514,1,919.00,783.00,54.00,22.00,,109.524
515,1,918.00,783.00,54.00,22.00,,131.275
516,1,918.00,784.00,54.00,22.00,,136.648
517,1,918.00,784.00,54.00,22.00,,140.084
518,1,918.00,784.00,54.00,22.00,,118.489
519,1,918.00,784.00,56.00,22.00,,100.265
520,1,918.00,783.00,56.00,22.00,,93.925
521,1,918.00,782.00,57.00,23.00,,104.098
522,1,920.00,783.00,53.00,21.00,,120.540
523,1,921.00,785.00,50.00,20.00,,88.322
524,1,920.00,785.00,53.00,21.00,,93.931
525,1,919.00,784.00,53.00,21.00,,121.662
526,1,918.00,784.00,57.00,23.00,,107.259
527,1,920.00,785.00,52.00,21.00,,95.360
528,1,918.00,784.00,56.00,22.00,,97.041
529,1,918.00,784.00,56.00,22.00,,114.890
530,1,918.00,784.00,56.00,22.00,,91.725
531,1,920.00,784.00,53.00,21.00,,96.240
532,1,919.00,785.00,54.00,22.00,,95.239
533,1,918.00,784.00,56.00,22.00,,99.913
534,1,919.00,785.00,54.00,22.00,,102.318
535,1,917.00,784.00,58.00,23.00,,95.209
536,1,919.00,785.00,56.00,22.00,,95.583
537,1,919.00,785.00,54.00,22.00,,92.639
538,1,919.00,785.00,54.00,22.00,,96.582
539,1,918.00,785.00,56.00,22.00,,106.547
540,1,918.00,785.00,56.00,22.00,,91.878
541,1,919.00,785.00,54.00,22.00,,99.517
542,1,918.00,785.00,56.00,22.00,,100.129
543,1,917.00,785.00,58.00,23.00,,90.049
544,1,919.00,784.00,56.00,22.00,,88.116
545,1,919.00,785.00,54.00,22.00,,90.276
546,1,919.00,785.00,54.00,22.00,,85.907
547,1,917.00,785.00,57.00,23.00,,115.645
548,1,920.00,786.00,54.00,22.00,,125.731
549,1,920.00,786.00,52.00,21.00,,150.460
550,1,918.00,785.00,56.00,22.00,,136.098
551,1,920.00,786.00,53.00,21.00,,128.362
