frame,ok,x,y,w,h,score,dt_ms
63,0,1094.00,618.00,100.00,66.00,-1.0,0.639
64,0,1094.00,618.00,100.00,66.00,-1.0,0.461
65,0,1094.00,618.00,100.00,66.00,-1.0,0.639
66,0,1094.00,618.00,100.00,66.00,-1.0,0.634
67,0,1094.00,618.00,100.00,66.00,-1.0,0.666
68,0,1094.00,618.00,100.00,66.00,-1.0,0.669
69,0,1094.00,618.00,100.00,66.00,-1.0,0.681
70,0,1094.00,618.00,100.00,66.00,-1.0,0.740
71,0,1094.00,618.00,100.00,66.00,-1.0,0.636
72,0,1094.00,618.00,100.00,66.00,-1.0,0.634
73,0,1094.00,618.00,100.00,66.00,-1.0,0.639
74,0,1094.00,618.00,100.00,66.00,-1.0,0.594
75,0,1094.00,618.00,100.00,66.00,-1.0,0.628
76,0,1094.00,618.00,100.00,66.00,-1.0,0.684
77,0,1094.00,618.00,100.00,66.00,-1.0,0.462
78,0,1094.00,618.00,100.00,66.00,-1.0,0.655
79,0,1094.00,618.00,100.00,66.00,-1.0,0.710
80,0,1094.00,618.00,100.00,66.00,-1.0,0.632
81,0,1094.00,618.00,100.00,66.00,-1.0,0.463
82,0,1094.00,618.00,100.00,66.00,-1.0,0.637
83,0,1094.00,618.00,100.00,66.00,-1.0,0.858
84,0,1094.00,618.00,100.00,66.00,-1.0,0.487
85,0,1094.00,618.00,100.00,66.00,-1.0,0.713
86,0,1094.00,618.00,100.00,66.00,-1.0,0.462
87,0,1094.00,618.00,100.00,66.00,-1.0,0.667
88,0,1094.00,618.00,100.00,66.00,-1.0,0.721
89,0,1094.00,618.00,100.00,66.00,-1.0,0.815
90,0,1094.00,618.00,100.00,66.00,-1.0,0.419
91,0,1094.00,618.00,100.00,66.00,-1.0,0.922
92,0,1094.00,618.00,100.00,66.00,-1.0,0.626
93,0,1094.00,618.00,100.00,66.00,-1.0,0.640
94,0,1094.00,618.00,100.00,66.00,-1.0,0.482
95,0,1094.00,618.00,100.00,66.00,-1.0,0.432
96,0,1094.00,618.00,100.00,66.00,-1.0,0.645
97,0,1094.00,618.00,100.00,66.00,-1.0,0.647
98,0,1094.00,618.00,100.00,66.00,-1.0,0.664
99,0,1094.00,618.00,100.00,66.00,-1.0,0.633
100,0,1094.00,618.00,100.00,66.00,-1.0,0.613
101,0,1094.00,618.00,100.00,66.00,-1.0,0.652
102,0,1094.00,618.00,100.00,66.00,-1.0,0.591
103,0,1094.00,618.00,100.00,66.00,-1.0,0.645
104,0,1094.00,618.00,100.00,66.00,-1.0,0.560
105,0,1094.00,618.00,100.00,66.00,-1.0,0.638
106,0,1094.00,618.00,100.00,66.00,-1.0,0.698
107,0,1094.00,618.00,100.00,66.00,-1.0,0.478
108,0,1094.00,618.00,100.00,66.00,-1.0,0.635
109,0,1094.00,618.00,100.00,66.00,-1.0,0.414
110,0,1094.00,618.00,100.00,66.00,-1.0,0.644
111,0,1094.00,618.00,100.00,66.00,-1.0,0.736
112,0,1094.00,618.00,100.00,66.00,-1.0,0.636
113,0,1094.00,618.00,100.00,66.00,-1.0,0.629
114,0,1094.00,618.00,100.00,66.00,-1.0,0.644
115,0,1094.00,618.00,100.00,66.00,-1.0,0.645
116,0,1094.00,618.00,100.00,66.00,-1.0,0.606
117,0,1094.00,618.00,100.00,66.00,-1.0,0.460
118,0,1094.00,618.00,100.00,66.00,-1.0,0.643
119,0,1094.00,618.00,100.00,66.00,-1.0,0.652
120,0,1094.00,618.00,100.00,66.00,-1.0,0.702
121,0,1094.00,618.00,100.00,66.00,-1.0,0.695
122,0,1094.00,618.00,100.00,66.00,-1.0,0.642
123,0,1094.00,618.00,100.00,66.00,-1.0,0.477
124,0,1094.00,618.00,100.00,66.00,-1.0,0.867
125,0,1094.00,618.00,100.00,66.00,-1.0,0.668
126,0,1094.00,618.00,100.00,66.00,-1.0,0.607
127,0,1094.00,618.00,100.00,66.00,-1.0,0.647
128,0,1094.00,618.00,100.00,66.00,-1.0,0.419
129,0,1094.00,618.00,100.00,66.00,-1.0,0.636
130,0,1094.00,618.00,100.00,66.00,-1.0,0.659
131,0,1094.00,618.00,100.00,66.00,-1.0,0.675
132,0,1094.00,618.00,100.00,66.00,-1.0,0.697
133,0,1094.00,618.00,100.00,66.00,-1.0,0.635
134,0,1094.00,618.00,100.00,66.00,-1.0,0.936
135,0,1094.00,618.00,100.00,66.00,-1.0,0.694
136,0,1094.00,618.00,100.00,66.00,-1.0,0.630
137,0,1094.00,618.00,100.00,66.00,-1.0,0.468
138,0,1094.00,618.00,100.00,66.00,-1.0,0.626
139,0,1094.00,618.00,100.00,66.00,-1.0,0.642
140,0,1094.00,618.00,100.00,66.00,-1.0,0.465
141,0,1094.00,618.00,100.00,66.00,-1.0,0.635
142,0,1094.00,618.00,100.00,66.00,-1.0,0.636
143,0,1094.00,618.00,100.00,66.00,-1.0,0.459
144,0,1094.00,618.00,100.00,66.00,-1.0,0.652
145,0,1094.00,618.00,100.00,66.00,-1.0,0.643
146,0,1094.00,618.00,100.00,66.00,-1.0,0.477
147,0,1094.00,618.00,100.00,66.00,-1.0,0.792
148,0,1094.00,618.00,100.00,66.00,-1.0,0.638
149,0,1094.00,618.00,100.00,66.00,-1.0,0.669
150,0,1094.00,618.00,100.00,66.00,-1.0,0.637
151,0,1094.00,618.00,100.00,66.00,-1.0,0.666
152,0,1094.00,618.00,100.00,66.00,-1.0,0.644
153,0,1094.00,618.00,100.00,66.00,-1.0,0.653
154,0,1094.00,618.00,100.00,66.00,-1.0,0.419
155,0,1094.00,618.00,100.00,66.00,-1.0,0.629
156,0,1094.00,618.00,100.00,66.00,-1.0,0.785
157,0,1094.00,618.00,100.00,66.00,-1.0,0.622
158,0,1094.00,618.00,100.00,66.00,-1.0,0.582
159,0,1094.00,618.00,100.00,66.00,-1.0,0.646
160,0,1094.00,618.00,100.00,66.00,-1.0,0.414
161,0,1094.00,618.00,100.00,66.00,-1.0,0.481
162,0,1094.00,618.00,100.00,66.00,-1.0,0.628
163,0,1094.00,618.00,100.00,66.00,-1.0,0.466
164,0,1094.00,618.00,100.00,66.00,-1.0,0.642
165,0,1094.00,618.00,100.00,66.00,-1.0,0.626
166,0,1094.00,618.00,100.00,66.00,-1.0,0.637
167,0,1094.00,618.00,100.00,66.00,-1.0,0.633
168,0,1094.00,618.00,100.00,66.00,-1.0,0.469
169,0,1094.00,618.00,100.00,66.00,-1.0,0.645
170,0,1094.00,618.00,100.00,66.00,-1.0,0.641
171,0,1094.00,618.00,100.00,66.00,-1.0,0.636
172,0,1094.00,618.00,100.00,66.00,-1.0,0.639
173,0,1094.00,618.00,100.00,66.00,-1.0,0.743
174,0,1094.00,618.00,100.00,66.00,-1.0,0.670
175,0,1094.00,618.00,100.00,66.00,-1.0,0.630
176,0,1094.00,618.00,100.00,66.00,-1.0,0.632
177,0,1094.00,618.00,100.00,66.00,-1.0,0.465
178,0,1094.00,618.00,100.00,66.00,-1.0,0.636
179,0,1094.00,618.00,100.00,66.00,-1.0,0.633
180,0,1094.00,618.00,100.00,66.00,-1.0,0.754
181,0,1094.00,618.00,100.00,66.00,-1.0,0.707
182,0,1094.00,618.00,100.00,66.00,-1.0,0.634
183,0,1094.00,618.00,100.00,66.00,-1.0,0.636
184,0,1094.00,618.00,100.00,66.00,-1.0,0.671
185,0,1094.00,618.00,100.00,66.00,-1.0,0.706
186,0,1094.00,618.00,100.00,66.00,-1.0,0.680
187,0,1094.00,618.00,100.00,66.00,-1.0,0.457
188,0,1094.00,618.00,100.00,66.00,-1.0,0.699
189,0,1094.00,618.00,100.00,66.00,-1.0,0.660
190,0,1094.00,618.00,100.00,66.00,-1.0,0.657
191,0,1094.00,618.00,100.00,66.00,-1.0,0.704
192,0,1094.00,618.00,100.00,66.00,-1.0,0.632
193,0,1094.00,618.00,100.00,66.00,-1.0,0.625
194,0,1094.00,618.00,100.00,66.00,-1.0,0.662
195,0,1094.00,618.00,100.00,66.00,-1.0,0.730
196,0,1094.00,618.00,100.00,66.00,-1.0,0.523
197,0,1094.00,618.00,100.00,66.00,-1.0,0.657
198,0,1094.00,618.00,100.00,66.00,-1.0,0.714
199,0,1094.00,618.00,100.00,66.00,-1.0,0.642
200,0,1094.00,618.00,100.00,66.00,-1.0,0.631
201,0,1094.00,618.00,100.00,66.00,-1.0,0.652
202,0,1094.00,618.00,100.00,66.00,-1.0,0.518
203,0,1094.00,618.00,100.00,66.00,-1.0,0.471
204,0,1094.00,618.00,100.00,66.00,-1.0,0.657
205,0,1094.00,618.00,100.00,66.00,-1.0,0.417
206,0,1094.00,618.00,100.00,66.00,-1.0,0.713
207,0,1094.00,618.00,100.00,66.00,-1.0,0.484
208,0,1094.00,618.00,100.00,66.00,-1.0,0.681
209,0,1094.00,618.00,100.00,66.00,-1.0,0.636
210,0,1094.00,618.00,100.00,66.00,-1.0,0.463
211,0,1094.00,618.00,100.00,66.00,-1.0,1.094
212,0,1094.00,618.00,100.00,66.00,-1.0,0.524
213,0,1094.00,618.00,100.00,66.00,-1.0,0.636
214,0,1094.00,618.00,100.00,66.00,-1.0,0.644
215,0,1094.00,618.00,100.00,66.00,-1.0,0.633
216,0,1094.00,618.00,100.00,66.00,-1.0,1.111
217,0,1094.00,618.00,100.00,66.00,-1.0,0.478
218,0,1094.00,618.00,100.00,66.00,-1.0,0.637
219,0,1094.00,618.00,100.00,66.00,-1.0,0.740
220,0,1094.00,618.00,100.00,66.00,-1.0,0.655
221,0,1094.00,618.00,100.00,66.00,-1.0,0.433
222,0,1094.00,618.00,100.00,66.00,-1.0,0.683
223,0,1094.00,618.00,100.00,66.00,-1.0,0.653
224,0,1094.00,618.00,100.00,66.00,-1.0,0.420
225,0,1094.00,618.00,100.00,66.00,-1.0,0.633
226,0,1094.00,618.00,100.00,66.00,-1.0,0.726
227,0,1094.00,618.00,100.00,66.00,-1.0,0.640
228,0,1094.00,618.00,100.00,66.00,-1.0,0.465
229,0,1094.00,618.00,100.00,66.00,-1.0,0.631
230,0,1094.00,618.00,100.00,66.00,-1.0,0.708
231,0,1094.00,618.00,100.00,66.00,-1.0,0.762
232,0,1094.00,618.00,100.00,66.00,-1.0,0.633
233,0,1094.00,618.00,100.00,66.00,-1.0,0.667
234,0,1094.00,618.00,100.00,66.00,-1.0,0.699
235,0,1094.00,618.00,100.00,66.00,-1.0,0.641
236,0,1094.00,618.00,100.00,66.00,-1.0,0.702
237,0,1094.00,618.00,100.00,66.00,-1.0,0.563
238,0,1094.00,618.00,100.00,66.00,-1.0,0.641
239,0,1094.00,618.00,100.00,66.00,-1.0,0.655
240,0,1094.00,618.00,100.00,66.00,-1.0,0.413
241,0,1094.00,618.00,100.00,66.00,-1.0,0.662
242,0,1094.00,618.00,100.00,66.00,-1.0,0.680
243,0,1094.00,618.00,100.00,66.00,-1.0,0.645
244,0,1094.00,618.00,100.00,66.00,-1.0,0.636
245,0,1094.00,618.00,100.00,66.00,-1.0,0.625
246,0,1094.00,618.00,100.00,66.00,-1.0,0.425
247,0,1094.00,618.00,100.00,66.00,-1.0,0.645
248,0,1094.00,618.00,100.00,66.00,-1.0,0.503
249,0,1094.00,618.00,100.00,66.00,-1.0,0.641
250,0,1094.00,618.00,100.00,66.00,-1.0,0.645
251,0,1094.00,618.00,100.00,66.00,-1.0,0.656
252,0,1094.00,618.00,100.00,66.00,-1.0,0.652
253,0,1094.00,618.00,100.00,66.00,-1.0,0.736
254,0,1094.00,618.00,100.00,66.00,-1.0,0.637
255,0,1094.00,618.00,100.00,66.00,-1.0,0.631
256,0,1094.00,618.00,100.00,66.00,-1.0,0.635
257,0,1094.00,618.00,100.00,66.00,-1.0,0.476
258,0,1094.00,618.00,100.00,66.00,-1.0,0.629
259,0,1094.00,618.00,100.00,66.00,-1.0,0.509
260,0,1094.00,618.00,100.00,66.00,-1.0,0.634
261,0,1094.00,618.00,100.00,66.00,-1.0,0.636
262,0,1094.00,618.00,100.00,66.00,-1.0,0.458
263,0,1094.00,618.00,100.00,66.00,-1.0,0.637
264,0,1094.00,618.00,100.00,66.00,-1.0,0.673
265,0,1094.00,618.00,100.00,66.00,-1.0,0.636
266,0,1094.00,618.00,100.00,66.00,-1.0,0.535
267,0,1094.00,618.00,100.00,66.00,-1.0,0.466
268,0,1094.00,618.00,100.00,66.00,-1.0,0.655
269,0,1094.00,618.00,100.00,66.00,-1.0,0.417
270,0,1094.00,618.00,100.00,66.00,-1.0,0.648
271,0,1094.00,618.00,100.00,66.00,-1.0,0.424
272,0,1094.00,618.00,100.00,66.00,-1.0,0.666
273,0,1094.00,618.00,100.00,66.00,-1.0,0.471
274,0,1094.00,618.00,100.00,66.00,-1.0,0.627
275,0,1094.00,618.00,100.00,66.00,-1.0,0.683
276,0,1094.00,618.00,100.00,66.00,-1.0,0.652
277,0,1094.00,618.00,100.00,66.00,-1.0,0.647
278,0,1094.00,618.00,100.00,66.00,-1.0,0.509
279,0,1094.00,618.00,100.00,66.00,-1.0,0.637
280,0,1094.00,618.00,100.00,66.00,-1.0,0.658
281,0,1094.00,618.00,100.00,66.00,-1.0,0.630
282,0,1094.00,618.00,100.00,66.00,-1.0,0.462
283,0,1094.00,618.00,100.00,66.00,-1.0,0.632
284,0,1094.00,618.00,100.00,66.00,-1.0,0.632
285,0,1094.00,618.00,100.00,66.00,-1.0,0.589
286,0,1094.00,618.00,100.00,66.00,-1.0,0.467
287,0,1094.00,618.00,100.00,66.00,-1.0,0.715
288,0,1094.00,618.00,100.00,66.00,-1.0,0.652
289,0,1094.00,618.00,100.00,66.00,-1.0,0.733
290,0,1094.00,618.00,100.00,66.00,-1.0,0.667
291,0,1094.00,618.00,100.00,66.00,-1.0,0.710
292,0,1094.00,618.00,100.00,66.00,-1.0,0.648
293,0,1094.00,618.00,100.00,66.00,-1.0,0.467
294,0,1094.00,618.00,100.00,66.00,-1.0,0.658
295,0,1094.00,618.00,100.00,66.00,-1.0,0.681
296,0,1094.00,618.00,100.00,66.00,-1.0,0.631
297,0,1094.00,618.00,100.00,66.00,-1.0,0.637
298,0,1094.00,618.00,100.00,66.00,-1.0,0.643
299,0,1094.00,618.00,100.00,66.00,-1.0,0.449
300,0,1094.00,618.00,100.00,66.00,-1.0,0.695
301,0,1094.00,618.00,100.00,66.00,-1.0,0.645
302,0,1094.00,618.00,100.00,66.00,-1.0,0.629
303,0,1094.00,618.00,100.00,66.00,-1.0,0.708
304,0,1094.00,618.00,100.00,66.00,-1.0,0.633
305,0,1094.00,618.00,100.00,66.00,-1.0,0.856
306,0,1094.00,618.00,100.00,66.00,-1.0,0.636
307,0,1094.00,618.00,100.00,66.00,-1.0,0.468
308,0,1094.00,618.00,100.00,66.00,-1.0,0.625
309,0,1094.00,618.00,100.00,66.00,-1.0,0.693
310,0,1094.00,618.00,100.00,66.00,-1.0,0.689
311,0,1094.00,618.00,100.00,66.00,-1.0,0.635
312,0,1094.00,618.00,100.00,66.00,-1.0,0.492
313,0,1094.00,618.00,100.00,66.00,-1.0,0.520
314,0,1094.00,618.00,100.00,66.00,-1.0,0.668
315,0,1094.00,618.00,100.00,66.00,-1.0,0.723
316,0,1094.00,618.00,100.00,66.00,-1.0,0.681
317,0,1094.00,618.00,100.00,66.00,-1.0,0.640
318,0,1094.00,618.00,100.00,66.00,-1.0,0.706
319,0,1094.00,618.00,100.00,66.00,-1.0,0.649
320,0,1094.00,618.00,100.00,66.00,-1.0,0.715
321,0,1094.00,618.00,100.00,66.00,-1.0,0.630
322,0,1094.00,618.00,100.00,66.00,-1.0,0.470
323,0,1094.00,618.00,100.00,66.00,-1.0,0.645
324,0,1094.00,618.00,100.00,66.00,-1.0,0.672
325,0,1094.00,618.00,100.00,66.00,-1.0,0.711
326,0,1094.00,618.00,100.00,66.00,-1.0,0.422
327,0,1094.00,618.00,100.00,66.00,-1.0,0.608
328,0,1094.00,618.00,100.00,66.00,-1.0,0.466
329,0,1094.00,618.00,100.00,66.00,-1.0,0.660
330,0,1094.00,618.00,100.00,66.00,-1.0,0.748
331,0,1094.00,618.00,100.00,66.00,-1.0,0.627
332,0,1094.00,618.00,100.00,66.00,-1.0,0.633
333,0,1094.00,618.00,100.00,66.00,-1.0,0.630
334,0,1094.00,618.00,100.00,66.00,-1.0,0.520
335,0,1094.00,618.00,100.00,66.00,-1.0,0.952
336,0,1094.00,618.00,100.00,66.00,-1.0,0.483
337,0,1094.00,618.00,100.00,66.00,-1.0,0.619
338,0,1094.00,618.00,100.00,66.00,-1.0,0.421
339,0,1094.00,618.00,100.00,66.00,-1.0,0.684
340,0,1094.00,618.00,100.00,66.00,-1.0,0.629
341,0,1094.00,618.00,100.00,66.00,-1.0,0.415
342,0,1094.00,618.00,100.00,66.00,-1.0,0.641
343,0,1094.00,618.00,100.00,66.00,-1.0,0.635
344,0,1094.00,618.00,100.00,66.00,-1.0,0.630
345,0,1094.00,618.00,100.00,66.00,-1.0,0.643
346,0,1094.00,618.00,100.00,66.00,-1.0,0.617
347,0,1094.00,618.00,100.00,66.00,-1.0,0.622
348,0,1094.00,618.00,100.00,66.00,-1.0,0.416
349,0,1094.00,618.00,100.00,66.00,-1.0,0.870
350,0,1094.00,618.00,100.00,66.00,-1.0,0.648
351,0,1094.00,618.00,100.00,66.00,-1.0,0.651
352,0,1094.00,618.00,100.00,66.00,-1.0,0.445
353,0,1094.00,618.00,100.00,66.00,-1.0,0.633
354,0,1094.00,618.00,100.00,66.00,-1.0,0.682
355,0,1094.00,618.00,100.00,66.00,-1.0,0.637
356,0,1094.00,618.00,100.00,66.00,-1.0,0.550
357,0,1094.00,618.00,100.00,66.00,-1.0,0.638
358,0,1094.00,618.00,100.00,66.00,-1.0,0.671
359,0,1094.00,618.00,100.00,66.00,-1.0,1.139
360,0,1094.00,618.00,100.00,66.00,-1.0,0.661
361,0,1094.00,618.00,100.00,66.00,-1.0,0.708
362,0,1094.00,618.00,100.00,66.00,-1.0,0.534
363,0,1094.00,618.00,100.00,66.00,-1.0,0.628
364,0,1094.00,618.00,100.00,66.00,-1.0,0.653
365,0,1094.00,618.00,100.00,66.00,-1.0,0.624
366,0,1094.00,618.00,100.00,66.00,-1.0,0.554
367,0,1094.00,618.00,100.00,66.00,-1.0,0.628
368,0,1094.00,618.00,100.00,66.00,-1.0,0.677
369,0,1094.00,618.00,100.00,66.00,-1.0,0.625
370,0,1094.00,618.00,100.00,66.00,-1.0,0.645
371,0,1094.00,618.00,100.00,66.00,-1.0,0.414
372,0,1094.00,618.00,100.00,66.00,-1.0,0.679
373,0,1094.00,618.00,100.00,66.00,-1.0,0.469
374,0,1094.00,618.00,100.00,66.00,-1.0,0.794
375,0,1094.00,618.00,100.00,66.00,-1.0,0.639
376,0,1094.00,618.00,100.00,66.00,-1.0,0.633
377,0,1094.00,618.00,100.00,66.00,-1.0,0.634
378,0,1094.00,618.00,100.00,66.00,-1.0,0.629
379,0,1094.00,618.00,100.00,66.00,-1.0,0.680
380,0,1094.00,618.00,100.00,66.00,-1.0,0.720
381,0,1094.00,618.00,100.00,66.00,-1.0,0.636
382,0,1094.00,618.00,100.00,66.00,-1.0,0.469
383,0,1094.00,618.00,100.00,66.00,-1.0,0.652
384,0,1094.00,618.00,100.00,66.00,-1.0,0.633
385,0,1094.00,618.00,100.00,66.00,-1.0,0.445
386,0,1094.00,618.00,100.00,66.00,-1.0,0.636
387,0,1094.00,618.00,100.00,66.00,-1.0,0.420
388,0,1094.00,618.00,100.00,66.00,-1.0,0.639
389,0,1094.00,618.00,100.00,66.00,-1.0,0.906
390,0,1094.00,618.00,100.00,66.00,-1.0,0.630
391,0,1094.00,618.00,100.00,66.00,-1.0,0.432
392,0,1094.00,618.00,100.00,66.00,-1.0,0.635
393,0,1094.00,618.00,100.00,66.00,-1.0,0.461
394,0,1094.00,618.00,100.00,66.00,-1.0,0.657
395,0,1094.00,618.00,100.00,66.00,-1.0,0.710
396,0,1094.00,618.00,100.00,66.00,-1.0,0.648
397,0,1094.00,618.00,100.00,66.00,-1.0,0.466
398,0,1094.00,618.00,100.00,66.00,-1.0,0.645
399,0,1094.00,618.00,100.00,66.00,-1.0,0.422
400,0,1094.00,618.00,100.00,66.00,-1.0,0.421
401,0,1094.00,618.00,100.00,66.00,-1.0,0.644
402,0,1094.00,618.00,100.00,66.00,-1.0,0.667
403,0,1094.00,618.00,100.00,66.00,-1.0,0.687
404,0,1094.00,618.00,100.00,66.00,-1.0,0.695
405,0,1094.00,618.00,100.00,66.00,-1.0,0.712
406,0,1094.00,618.00,100.00,66.00,-1.0,0.653
407,0,1094.00,618.00,100.00,66.00,-1.0,0.710
408,0,1094.00,618.00,100.00,66.00,-1.0,0.643
409,0,1094.00,618.00,100.00,66.00,-1.0,0.666
410,0,1094.00,618.00,100.00,66.00,-1.0,0.647
411,0,1094.00,618.00,100.00,66.00,-1.0,0.637
412,0,1094.00,618.00,100.00,66.00,-1.0,0.462
413,0,1094.00,618.00,100.00,66.00,-1.0,0.658
414,0,1094.00,618.00,100.00,66.00,-1.0,0.707
415,0,1094.00,618.00,100.00,66.00,-1.0,0.732
416,0,1094.00,618.00,100.00,66.00,-1.0,0.614
417,0,1094.00,618.00,100.00,66.00,-1.0,0.611
418,0,1094.00,618.00,100.00,66.00,-1.0,0.437
419,0,1094.00,618.00,100.00,66.00,-1.0,0.638
420,0,1094.00,618.00,100.00,66.00,-1.0,0.612
421,0,1094.00,618.00,100.00,66.00,-1.0,0.424
422,0,1094.00,618.00,100.00,66.00,-1.0,0.667
423,0,1094.00,618.00,100.00,66.00,-1.0,0.474
424,0,1094.00,618.00,100.00,66.00,-1.0,0.641
425,0,1094.00,618.00,100.00,66.00,-1.0,1.260
426,0,1094.00,618.00,100.00,66.00,-1.0,0.745
427,0,1094.00,618.00,100.00,66.00,-1.0,0.487
428,0,1094.00,618.00,100.00,66.00,-1.0,0.655
429,0,1094.00,618.00,100.00,66.00,-1.0,0.418
430,0,1094.00,618.00,100.00,66.00,-1.0,0.641
431,0,1094.00,618.00,100.00,66.00,-1.0,0.638
432,0,1094.00,618.00,100.00,66.00,-1.0,0.640
433,0,1094.00,618.00,100.00,66.00,-1.0,0.467
434,0,1094.00,618.00,100.00,66.00,-1.0,0.654
435,0,1094.00,618.00,100.00,66.00,-1.0,0.717
436,0,1094.00,618.00,100.00,66.00,-1.0,0.429
437,0,1094.00,618.00,100.00,66.00,-1.0,0.643
438,0,1094.00,618.00,100.00,66.00,-1.0,0.669
439,0,1094.00,618.00,100.00,66.00,-1.0,0.461
440,0,1094.00,618.00,100.00,66.00,-1.0,0.634
441,0,1094.00,618.00,100.00,66.00,-1.0,0.645
442,0,1094.00,618.00,100.00,66.00,-1.0,0.415
443,0,1094.00,618.00,100.00,66.00,-1.0,0.645
444,0,1094.00,618.00,100.00,66.00,-1.0,0.628
445,0,1094.00,618.00,100.00,66.00,-1.0,0.634
446,0,1094.00,618.00,100.00,66.00,-1.0,0.641
447,0,1094.00,618.00,100.00,66.00,-1.0,0.638
448,0,1094.00,618.00,100.00,66.00,-1.0,0.466
449,0,1094.00,618.00,100.00,66.00,-1.0,0.709
450,0,1094.00,618.00,100.00,66.00,-1.0,0.636
451,0,1094.00,618.00,100.00,66.00,-1.0,0.644
452,0,1094.00,618.00,100.00,66.00,-1.0,0.645
453,0,1094.00,618.00,100.00,66.00,-1.0,0.593
454,0,1094.00,618.00,100.00,66.00,-1.0,0.487
455,0,1094.00,618.00,100.00,66.00,-1.0,0.634
456,0,1094.00,618.00,100.00,66.00,-1.0,0.742
457,0,1094.00,618.00,100.00,66.00,-1.0,0.670
458,0,1094.00,618.00,100.00,66.00,-1.0,0.475
459,0,1094.00,618.00,100.00,66.00,-1.0,0.628
460,0,1094.00,618.00,100.00,66.00,-1.0,0.677
461,0,1094.00,618.00,100.00,66.00,-1.0,0.629
