frame,ok,x,y,w,h,score,dt_ms
117,1,1105.00,2226.00,276.00,221.00,,288.616
118,1,1090.00,2226.00,282.00,226.00,,469.911
119,1,1088.00,2224.00,287.00,230.00,,488.178
120,1,1088.00,2224.00,287.00,230.00,,304.987
121,1,1087.00,2225.00,287.00,230.00,,418.268
122,1,1084.00,2222.00,293.00,235.00,,304.827
123,1,1084.00,2222.00,293.00,235.00,,300.003
124,1,1089.00,2224.00,287.00,230.00,,308.561
125,1,1088.00,2226.00,287.00,230.00,,297.217
126,1,1089.00,2226.00,287.00,230.00,,309.572
127,1,1089.00,2225.00,287.00,230.00,,297.899
128,1,1089.00,2225.00,287.00,230.00,,305.983
129,1,1089.00,2224.00,287.00,230.00,,294.804
130,1,1087.00,2221.00,293.00,235.00,,298.892
131,1,1091.00,2219.00,287.00,230.00,,286.339
132,1,1095.00,2222.00,287.00,230.00,,298.840
133,1,1092.00,2223.00,287.00,230.00,,299.147
134,1,1090.00,2224.00,287.00,230.00,,300.281
135,1,1090.00,2224.00,287.00,230.00,,294.803
136,1,1088.00,2222.00,293.00,235.00,,341.338
137,1,1092.00,2223.00,287.00,230.00,,294.615
138,1,1091.00,2223.00,287.00,230.00,,293.742
139,1,1091.00,2222.00,287.00,230.00,,289.675
140,1,1091.00,2222.00,287.00,230.00,,285.338
141,1,1091.00,2222.00,287.00,230.00,,296.798
142,1,1091.00,2222.00,287.00,230.00,,295.575
143,1,1091.00,2223.00,287.00,230.00,,287.233
144,1,1092.00,2223.00,287.00,230.00,,384.647
145,1,1092.00,2222.00,287.00,230.00,,292.681
146,1,1092.00,2222.00,287.00,230.00,,292.141
147,1,1091.00,2221.00,287.00,230.00,,289.518
148,1,1091.00,2220.00,287.00,230.00,,291.778
149,1,1090.00,2220.00,287.00,230.00,,291.217
150,1,1090.00,2221.00,287.00,230.00,,289.655
151,1,1093.00,2223.00,282.00,226.00,,282.570
152,1,1090.00,2221.00,287.00,230.00,,288.810
153,1,1094.00,2224.00,282.00,226.00,,286.782
154,1,1093.00,2223.00,282.00,226.00,,282.978
155,1,1093.00,2221.00,282.00,226.00,,288.971
156,1,1093.00,2220.00,282.00,226.00,,285.176
157,1,1097.00,2222.00,276.00,221.00,,281.605
158,1,1096.00,2224.00,276.00,221.00,,295.780
159,1,1096.00,2224.00,276.00,221.00,,289.406
160,1,1096.00,2223.00,276.00,221.00,,291.110
161,1,1104.00,2225.00,271.00,217.00,,278.296
162,1,1090.00,2224.00,271.00,217.00,,280.285
163,1,1089.00,2220.00,282.00,226.00,,280.502
164,1,1088.00,2217.00,287.00,230.00,,288.363
165,1,1086.00,2218.00,287.00,230.00,,294.323
166,1,1086.00,2218.00,287.00,230.00,,294.086
167,1,1086.00,2218.00,287.00,230.00,,285.918
168,1,1089.00,2222.00,282.00,226.00,,285.616
169,1,1089.00,2221.00,282.00,226.00,,288.118
170,1,1087.00,2220.00,282.00,226.00,,289.462
171,1,1084.00,2215.00,287.00,230.00,,310.286
172,1,1083.00,2215.00,287.00,230.00,,287.332
173,1,1085.00,2217.00,282.00,226.00,,290.845
174,1,1085.00,2217.00,282.00,226.00,,288.318
175,1,1084.00,2218.00,282.00,226.00,,361.060
176,1,1097.00,2222.00,271.00,217.00,,272.890
177,1,1097.00,2223.00,265.00,213.00,,274.220
178,1,1098.00,2221.00,260.00,209.00,,283.656
179,1,1097.00,2222.00,260.00,209.00,,333.581
180,1,1092.00,2225.00,255.00,205.00,,275.281
181,1,1091.00,2225.00,255.00,205.00,,257.983
182,1,1089.00,2226.00,255.00,205.00,,263.249
183,1,1087.00,2224.00,260.00,209.00,,264.449
184,1,1085.00,2223.00,260.00,209.00,,270.624
185,1,1084.00,2224.00,260.00,209.00,,266.224
186,1,1082.00,2222.00,265.00,213.00,,274.029
187,1,1077.00,2221.00,271.00,217.00,,280.189
188,1,1074.00,2219.00,276.00,221.00,,274.825
189,1,1073.00,2219.00,276.00,221.00,,265.295
190,1,1072.00,2217.00,276.00,221.00,,278.537
191,1,1071.00,2217.00,276.00,221.00,,296.076
192,1,1069.00,2217.00,276.00,221.00,,258.029
193,1,1094.00,2277.00,276.00,221.00,,283.401
194,1,1069.00,2218.00,276.00,221.00,,275.270
195,1,1068.00,2223.00,271.00,217.00,,280.393
196,1,1066.00,2221.00,276.00,221.00,,273.804
197,1,1065.00,2219.00,276.00,221.00,,280.992
198,1,1064.00,2218.00,276.00,221.00,,288.459
199,1,1065.00,2218.00,276.00,221.00,,274.668
200,1,1066.00,2218.00,276.00,221.00,,278.599
201,1,1066.00,2220.00,271.00,217.00,,272.868
202,1,1066.00,2223.00,265.00,213.00,,261.807
203,1,1065.00,2223.00,265.00,213.00,,268.116
204,1,1062.00,2220.00,271.00,217.00,,265.137
205,1,1061.00,2219.00,271.00,217.00,,274.567
206,1,1060.00,2220.00,271.00,217.00,,274.655
207,1,1060.00,2220.00,271.00,217.00,,265.922
208,1,1058.00,2220.00,271.00,217.00,,272.350
209,1,1059.00,2223.00,265.00,213.00,,271.759
210,1,1058.00,2225.00,265.00,213.00,,267.352
211,1,1056.00,2223.00,265.00,213.00,,278.279
212,1,1055.00,2222.00,265.00,213.00,,267.152
213,1,1057.00,2223.00,265.00,213.00,,270.896
214,1,1060.00,2225.00,260.00,209.00,,262.782
215,1,1054.00,2224.00,260.00,209.00,,262.305
216,1,1050.00,2223.00,265.00,213.00,,266.608
217,1,1050.00,2222.00,265.00,213.00,,271.043
218,1,1048.00,2221.00,265.00,213.00,,280.445
219,1,1048.00,2221.00,265.00,213.00,,268.857
220,1,1045.00,2219.00,271.00,217.00,,270.668
221,1,1048.00,2221.00,265.00,213.00,,270.009
222,1,1051.00,2224.00,260.00,209.00,,270.619
223,1,1045.00,2220.00,265.00,213.00,,268.238
224,1,1043.00,2220.00,265.00,213.00,,290.800
225,1,1042.00,2220.00,265.00,213.00,,270.022
226,1,1041.00,2219.00,265.00,213.00,,261.906
227,1,1042.00,2221.00,260.00,209.00,,266.150
228,1,1040.00,2222.00,260.00,209.00,,266.528
229,1,1039.00,2224.00,260.00,209.00,,264.469
230,1,1038.00,2225.00,260.00,209.00,,269.004
231,1,1039.00,2222.00,260.00,209.00,,270.491
232,1,1037.00,2222.00,260.00,209.00,,273.114
233,1,1036.00,2222.00,260.00,209.00,,267.296
234,1,1036.00,2221.00,260.00,209.00,,263.618
235,1,1034.00,2222.00,260.00,209.00,,309.492
236,1,1040.00,2222.00,260.00,209.00,,276.475
237,1,1040.00,2225.00,260.00,209.00,,267.183
238,1,1025.00,2231.00,255.00,205.00,,257.446
239,1,1027.00,2228.00,260.00,209.00,,264.791
240,1,1029.00,2224.00,260.00,209.00,,265.437
241,1,1034.00,2221.00,260.00,209.00,,262.929
242,1,1030.00,2222.00,260.00,209.00,,286.179
243,1,1029.00,2224.00,260.00,209.00,,294.136
244,1,1027.00,2225.00,260.00,209.00,,271.337
245,1,1026.00,2225.00,260.00,209.00,,273.367
246,1,1027.00,2225.00,260.00,209.00,,280.044
247,1,1025.00,2224.00,260.00,209.00,,233.203
248,1,1024.00,2224.00,260.00,209.00,,210.854
249,1,1024.00,2224.00,260.00,209.00,,272.865
250,1,1025.00,2224.00,260.00,209.00,,370.786
251,1,1023.00,2225.00,260.00,209.00,,284.705
252,1,1022.00,2226.00,260.00,209.00,,231.069
253,1,1022.00,2226.00,260.00,209.00,,217.493
254,1,1024.00,2227.00,255.00,205.00,,279.155
255,1,1024.00,2225.00,255.00,205.00,,344.548
256,1,1021.00,2224.00,260.00,209.00,,300.280
257,1,1021.00,2224.00,260.00,209.00,,302.556
258,1,1021.00,2225.00,260.00,209.00,,389.960
259,1,1021.00,2225.00,260.00,209.00,,399.188
260,1,1020.00,2226.00,260.00,209.00,,353.761
261,1,1019.00,2227.00,260.00,209.00,,290.076
262,1,1019.00,2226.00,260.00,209.00,,381.974
263,1,1018.00,2226.00,260.00,209.00,,291.580
264,1,1017.00,2225.00,260.00,209.00,,307.861
265,1,1019.00,2225.00,260.00,209.00,,306.039
266,1,1018.00,2225.00,260.00,209.00,,274.096
267,1,1017.00,2226.00,260.00,209.00,,309.800
268,1,1017.00,2227.00,260.00,209.00,,265.919
269,1,1017.00,2226.00,260.00,209.00,,347.907
270,1,1016.00,2226.00,260.00,209.00,,364.969
271,1,1016.00,2227.00,260.00,209.00,,277.164
272,1,1015.00,2227.00,260.00,209.00,,259.353
273,1,1016.00,2227.00,260.00,209.00,,332.371
274,1,1016.00,2228.00,260.00,209.00,,216.643
275,1,1016.00,2228.00,260.00,209.00,,387.068
276,1,1016.00,2229.00,260.00,209.00,,438.164
277,1,1016.00,2228.00,260.00,209.00,,299.508
278,1,1015.00,2228.00,260.00,209.00,,231.757
279,1,1015.00,2228.00,260.00,209.00,,215.878
280,1,1015.00,2228.00,260.00,209.00,,271.747
281,1,1015.00,2228.00,260.00,209.00,,420.869
282,1,1015.00,2228.00,260.00,209.00,,580.022
283,1,1021.00,2230.00,255.00,205.00,,477.935
284,1,1009.00,2229.00,260.00,209.00,,320.071
285,1,1010.00,2229.00,265.00,213.00,,375.008
286,1,1013.00,2233.00,260.00,209.00,,282.604
287,1,1013.00,2234.00,260.00,209.00,,262.886
288,1,1010.00,2232.00,260.00,209.00,,341.399
289,1,1012.00,2233.00,260.00,209.00,,303.155
290,1,1014.00,2234.00,260.00,209.00,,296.618
291,1,1012.00,2235.00,260.00,209.00,,300.696
292,1,1012.00,2236.00,260.00,209.00,,317.128
293,1,1013.00,2235.00,260.00,209.00,,220.612
294,1,1011.00,2234.00,260.00,209.00,,367.151
295,1,1012.00,2233.00,260.00,209.00,,307.309
296,1,1014.00,2233.00,260.00,209.00,,337.752
297,1,1029.00,2234.00,255.00,205.00,,316.237
298,1,1024.00,2235.00,255.00,205.00,,246.710
299,1,1006.00,2239.00,260.00,209.00,,227.734
300,1,998.00,2239.00,265.00,213.00,,282.360
301,1,1015.00,2231.00,260.00,209.00,,524.515
302,1,1031.00,2234.00,250.00,201.00,,587.169
303,1,1020.00,2235.00,250.00,201.00,,313.443
304,1,1020.00,2236.00,250.00,201.00,,283.729
305,1,1020.00,2238.00,250.00,201.00,,327.010
306,1,1019.00,2239.00,250.00,201.00,,324.996
307,1,1018.00,2239.00,250.00,201.00,,318.800
308,1,1019.00,2239.00,250.00,201.00,,257.280
309,1,1018.00,2238.00,250.00,201.00,,198.335
310,1,1017.00,2236.00,255.00,205.00,,202.189
311,1,1016.00,2238.00,255.00,205.00,,273.163
312,1,1015.00,2239.00,255.00,205.00,,347.481
313,1,1014.00,2238.00,255.00,205.00,,269.619
314,1,1015.00,2238.00,255.00,205.00,,231.861
315,1,1017.00,2239.00,255.00,205.00,,231.408
316,1,1024.00,2239.00,255.00,205.00,,265.432
317,1,1019.00,2239.00,255.00,205.00,,330.342
318,1,1018.00,2239.00,255.00,205.00,,337.798
319,1,1019.00,2239.00,255.00,205.00,,268.524
320,1,1019.00,2238.00,255.00,205.00,,276.308
321,1,1016.00,2237.00,260.00,209.00,,299.022
322,1,1017.00,2238.00,260.00,209.00,,348.214
323,1,1017.00,2238.00,260.00,209.00,,321.314
324,1,1018.00,2237.00,260.00,209.00,,292.046
325,1,1017.00,2237.00,260.00,209.00,,293.358
326,1,1017.00,2237.00,260.00,209.00,,335.635
327,1,1019.00,2237.00,255.00,205.00,,332.495
328,1,1018.00,2235.00,260.00,209.00,,311.275
329,1,1018.00,2235.00,260.00,209.00,,280.789
330,1,1019.00,2234.00,260.00,209.00,,264.586
331,1,1019.00,2235.00,260.00,209.00,,381.119
332,1,1019.00,2234.00,260.00,209.00,,272.450
333,1,1020.00,2234.00,260.00,209.00,,283.036
334,1,1019.00,2234.00,260.00,209.00,,271.128
335,1,1020.00,2234.00,260.00,209.00,,270.089
336,1,1020.00,2233.00,260.00,209.00,,279.576
