frame,ok,x,y,w,h,score,dt_ms
122,1,1087.00,630.00,100.00,72.00,,1.975
123,1,1086.00,630.00,100.00,72.00,,1.907
124,1,1086.00,631.00,100.00,72.00,,2.233
125,1,1086.00,631.00,100.00,72.00,,1.952
126,1,1086.00,632.00,100.00,72.00,,2.038
127,1,1085.00,632.00,100.00,72.00,,1.863
128,1,1086.00,632.00,100.00,72.00,,1.952
129,1,1086.00,631.00,100.00,72.00,,2.218
130,1,1086.00,631.00,100.00,72.00,,1.937
131,1,1087.00,630.00,100.00,72.00,,1.933
132,1,1087.00,629.00,100.00,72.00,,2.180
133,1,1087.00,629.00,100.00,72.00,,1.468
134,1,1087.00,629.00,100.00,72.00,,1.925
135,1,1087.00,629.00,100.00,72.00,,2.025
136,1,1088.00,629.00,100.00,72.00,,1.952
137,1,1088.00,629.00,100.00,72.00,,1.927
138,1,1089.00,629.00,100.00,72.00,,1.976
139,0,1094.00,618.00,100.00,66.00,,1.350
140,0,1094.00,618.00,100.00,66.00,,1.240
141,1,1090.00,629.00,100.00,72.00,,1.904
142,1,1089.00,629.00,100.00,72.00,,1.953
143,1,1089.00,629.00,100.00,72.00,,1.889
144,1,1089.00,629.00,100.00,72.00,,1.847
145,1,1089.00,629.00,100.00,72.00,,1.949
146,1,1088.00,629.00,100.00,72.00,,1.966
147,1,1089.00,628.00,100.00,72.00,,2.015
148,1,1089.00,628.00,100.00,72.00,,1.809
149,1,1089.00,627.00,100.00,72.00,,1.869
150,1,1089.00,627.00,100.00,72.00,,2.087
151,1,1088.00,626.00,100.00,72.00,,1.901
152,1,1088.00,625.00,100.00,72.00,,2.069
153,1,1089.00,625.00,100.00,72.00,,1.907
154,1,1090.00,624.00,100.00,72.00,,2.113
155,1,1090.00,624.00,100.00,72.00,,2.045
156,1,1090.00,624.00,100.00,72.00,,1.863
157,1,1090.00,623.00,100.00,72.00,,1.957
158,1,1091.00,623.00,100.00,72.00,,1.921
159,1,1091.00,623.00,100.00,72.00,,1.887
160,1,1091.00,623.00,100.00,72.00,,1.960
161,1,1092.00,623.00,100.00,72.00,,1.974
162,1,1092.00,623.00,100.00,72.00,,1.897
163,1,1091.00,622.00,100.00,72.00,,1.922
164,1,1089.00,622.00,100.00,72.00,,2.040
165,1,1089.00,622.00,100.00,72.00,,1.791
166,1,1087.00,623.00,100.00,72.00,,1.883
167,1,1086.00,623.00,100.00,72.00,,1.889
168,1,1085.00,624.00,100.00,72.00,,1.842
169,1,1086.00,624.00,100.00,72.00,,1.927
170,1,1086.00,624.00,100.00,72.00,,1.895
171,1,1087.00,625.00,100.00,72.00,,1.911
172,1,1088.00,623.00,100.00,72.00,,1.957
173,1,1090.00,622.00,100.00,72.00,,1.918
174,1,1092.00,621.00,100.00,72.00,,1.938
175,1,1092.00,621.00,100.00,72.00,,1.960
176,1,1092.00,620.00,100.00,72.00,,1.920
177,1,1093.00,619.00,100.00,72.00,,1.887
178,1,1093.00,620.00,100.00,72.00,,1.704
179,1,1094.00,620.00,100.00,72.00,,1.957
180,1,1094.00,620.00,100.00,72.00,,1.891
181,1,1096.00,619.00,100.00,72.00,,1.951
182,1,1099.00,619.00,100.00,72.00,,1.897
183,1,1099.00,618.00,100.00,72.00,,2.024
184,1,1100.00,617.00,100.00,72.00,,1.981
185,1,1100.00,617.00,100.00,72.00,,2.060
186,1,1099.00,617.00,100.00,72.00,,1.826
187,1,1097.00,616.00,100.00,72.00,,2.017
188,1,1095.00,616.00,100.00,72.00,,1.972
189,1,1094.00,615.00,100.00,72.00,,1.912
190,1,1094.00,615.00,100.00,72.00,,1.955
